id,target_amenity,mode,distance_miles,duration_minutes,location_name,description
Internsion_6.38571635788736e+18,Full-Service Restaurants,Public_transport,1.3566825260717792,17.0,Ichiban Yakitori Sushi House,"This person goes to Ichiban Yakitori Sushi House by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 1.3566825260717792 miles. It takes 17.0 minutes."
Internsion_1.6011232173646414e+19,Full-Service Restaurants,Walking,0.1337189295794283,2.0,Sbarro Italian Eatery,"This person goes to Sbarro Italian Eatery by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.1337189295794283 miles. It takes 2.0 minutes."
Internsion_2.3838897638899067e+18,Full-Service Restaurants,Public_transport,1.076657996435405,17.0,Zaaki Restaurant,"This person goes to Zaaki Restaurant by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 1.076657996435405 miles. It takes 17.0 minutes."
Internsion_1.4922239666341347e+19,Nonalcoholic Bars,Public_transport,1.6261026529227514,17.0,Dudley Cafe,"This person goes to Dudley Cafe by Public_transport, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 1.6261026529227514 miles. It takes 17.0 minutes."
Internsion_1.5860405121562415e+19,Nonalcoholic Bars,Walking,0.6382108628438713,12.0,Tatte Bakery & Cafe,"This person goes to Tatte Bakery & Cafe by Walking, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 0.6382108628438713 miles. It takes 12.0 minutes."
Internsion_1.6506531476671035e+19,Full-Service Restaurants,Public_transport,2.4734885917818663,20.0,The Momo Company,"This person goes to The Momo Company by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 2.4734885917818663 miles. It takes 20.0 minutes."
Internsion_1.0864567434638068e+19,Full-Service Restaurants,Walking,0.1858179403352872,3.0,The Playwright,"This person goes to The Playwright by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.1858179403352872 miles. It takes 3.0 minutes."
Internsion_2.1938293618767283e+18,Limited-Service Restaurants,Car,1.1764334254198074,5.0,Boloco,"This person goes to Boloco by Car, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 1.1764334254198074 miles. It takes 5.0 minutes."
Internsion_1.0482996298910706e+19,Limited-Service Restaurants,Walking,0.0634844497914022,1.0,Pikalo East Boston,"This person goes to Pikalo East Boston by Walking, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 0.0634844497914022 miles. It takes 1.0 minutes."
Internsion_1.165214173154116e+19,Nonalcoholic Bars,Walking,0.3673766567075334,7.0,Panera Bread,"This person goes to Panera Bread by Walking, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 0.3673766567075334 miles. It takes 7.0 minutes."
Internsion_1.247785378283933e+19,Drinking Places,Walking,0.7937793179759206,15.0,Blazing Paddles,"This person goes to Blazing Paddles by Walking, this place is in the amenity category of F&B Eatery/Drinking Places. The distance is 0.7937793179759206 miles. It takes 15.0 minutes."
Internsion_1.2334848522298196e+19,Full-Service Restaurants,Walking,0.4570180738252896,8.0,No Relation,"This person goes to No Relation by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.4570180738252896 miles. It takes 8.0 minutes."
Internsion_6.18645663736774e+18,Limited-Service Restaurants,Car,3.5586501268583053,12.0,Einstein Brothers,"This person goes to Einstein Brothers by Car, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 3.5586501268583053 miles. It takes 12.0 minutes."
Internsion_1.0559873987799691e+19,Limited-Service Restaurants,Public_transport,1.318269523327117,14.0,Royal Punjab,"This person goes to Royal Punjab by Public_transport, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 1.318269523327117 miles. It takes 14.0 minutes."
Internsion_7.470111462592138e+18,Nonalcoholic Bars,Car,1.1308579395184186,3.0,Dunkin',"This person goes to Dunkin' by Car, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 1.1308579395184186 miles. It takes 3.0 minutes."
Internsion_1.2887456595615543e+19,Full-Service Restaurants,Car,5.003542639783849,20.0,Tavern in the Square,"This person goes to Tavern in the Square by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 5.003542639783849 miles. It takes 20.0 minutes."
Internsion_1.1696697274122314e+17,Full-Service Restaurants,Car,11.150975410701433,22.0,Home Run Cafe,"This person goes to Home Run Cafe by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 11.150975410701433 miles. It takes 22.0 minutes."
Internsion_7.912786084736243e+18,Full-Service Restaurants,Car,7.445206879992883,16.0,Regina Pizzeria,"This person goes to Regina Pizzeria by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 7.445206879992883 miles. It takes 16.0 minutes."
Internsion_1.3687684187140655e+19,Limited-Service Restaurants,Walking,0.4923007629081412,9.0,Zen Japanese Grill & Sushi Bar,"This person goes to Zen Japanese Grill & Sushi Bar by Walking, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 0.4923007629081412 miles. It takes 9.0 minutes."
Internsion_6.354701669034971e+18,Full-Service Restaurants,Public_transport,3.254504662755912,31.0,Kaze Shabu Shabu,"This person goes to Kaze Shabu Shabu by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 3.254504662755912 miles. It takes 31.0 minutes."
Internsion_7.845564977456437e+18,Full-Service Restaurants,Car,0.3298675580602198,1.0,Sebastians Cafe & Catering,"This person goes to Sebastians Cafe & Catering by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.3298675580602198 miles. It takes 1.0 minutes."
Internsion_1.1879682917507643e+19,Full-Service Restaurants,Public_transport,1.731179652175712,18.0,OggiGourmet,"This person goes to OggiGourmet by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 1.731179652175712 miles. It takes 18.0 minutes."
Internsion_8.434424830362525e+18,Limited-Service Restaurants,Public_transport,0.7944414011771835,8.0,MOOYAH,"This person goes to MOOYAH by Public_transport, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 0.7944414011771835 miles. It takes 8.0 minutes."
Internsion_4.10381454277122e+18,Nonalcoholic Bars,Car,0.4383490258774259,1.0,Frozen Hoagies Truck,"This person goes to Frozen Hoagies Truck by Car, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 0.4383490258774259 miles. It takes 1.0 minutes."
Internsion_6.239642334541173e+18,Limited-Service Restaurants,Car,1.1018012541566111,3.0,Bella Vista,"This person goes to Bella Vista by Car, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 1.1018012541566111 miles. It takes 3.0 minutes."
Internsion_4.191598883641849e+18,Nonalcoholic Bars,Car,22.854728815359884,26.0,Panera Bread,"This person goes to Panera Bread by Car, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 22.854728815359884 miles. It takes 26.0 minutes."
Internsion_9.4413977378747e+18,Limited-Service Restaurants,Car,0.4397264240908082,1.0,Burger King,"This person goes to Burger King by Car, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 0.4397264240908082 miles. It takes 1.0 minutes."
Internsion_1.265343283119033e+18,Limited-Service Restaurants,Walking,0.0015399251707429,0.0,Au Bon Pain,"This person goes to Au Bon Pain by Walking, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 0.0015399251707429 miles. It takes 0.0 minutes."
Internsion_1.1091697287056796e+18,Drinking Places,Public_transport,2.491084763718756,39.0,Bleacher Bar,"This person goes to Bleacher Bar by Public_transport, this place is in the amenity category of F&B Eatery/Drinking Places. The distance is 2.491084763718756 miles. It takes 39.0 minutes."
Internsion_1.8143386216401195e+19,Nonalcoholic Bars,Walking,1.7910345713278335,34.0,Discovery Cafe,"This person goes to Discovery Cafe by Walking, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 1.7910345713278335 miles. It takes 34.0 minutes."
Internsion_6.439964272225439e+18,Full-Service Restaurants,Public_transport,0.6534233844587906,11.0,Spicy World,"This person goes to Spicy World by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.6534233844587906 miles. It takes 11.0 minutes."
Internsion_1.6866135649949774e+19,Full-Service Restaurants,Car,0.4691859484744138,3.0,Off the Common,"This person goes to Off the Common by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.4691859484744138 miles. It takes 3.0 minutes."
Internsion_1.6294995866488314e+19,Limited-Service Restaurants,Walking,0.5055696046328704,9.0,McDonald's,"This person goes to McDonald's by Walking, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 0.5055696046328704 miles. It takes 9.0 minutes."
Internsion_1.4039526045938729e+19,Nonalcoholic Bars,Walking,0.4050712022812515,7.0,Frozen Hoagies Truck,"This person goes to Frozen Hoagies Truck by Walking, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 0.4050712022812515 miles. It takes 7.0 minutes."
Internsion_1.7997986835686068e+19,Full-Service Restaurants,Walking,1.3576907997071916,26.0,Whole Heart Provisions,"This person goes to Whole Heart Provisions by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 1.3576907997071916 miles. It takes 26.0 minutes."
Internsion_1.400155699688721e+18,Limited-Service Restaurants,Car,1.9363261840987207,9.0,McDonald's,"This person goes to McDonald's by Car, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 1.9363261840987207 miles. It takes 9.0 minutes."
Internsion_1.4447768318621346e+19,Limited-Service Restaurants,Walking,0.6520587030592953,12.0,Subway,"This person goes to Subway by Walking, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 0.6520587030592953 miles. It takes 12.0 minutes."
Internsion_1.6745053819708295e+19,Full-Service Restaurants,Walking,0.9432104175609364,18.0,Chilacates Mexican Street Food,"This person goes to Chilacates Mexican Street Food by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.9432104175609364 miles. It takes 18.0 minutes."
Internsion_3.0936303538814254e+18,Full-Service Restaurants,Public_transport,1.3942361050260277,11.0,Villa Francesca,"This person goes to Villa Francesca by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 1.3942361050260277 miles. It takes 11.0 minutes."
Internsion_1.6466555724406137e+19,Full-Service Restaurants,Walking,0.6722707395080849,12.0,Sulmona,"This person goes to Sulmona by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.6722707395080849 miles. It takes 12.0 minutes."
Internsion_1.6133724523080956e+19,Nonalcoholic Bars,Public_transport,0.5989721960529943,8.0,Starbucks,"This person goes to Starbucks by Public_transport, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 0.5989721960529943 miles. It takes 8.0 minutes."
Internsion_1.597622584306669e+19,Nonalcoholic Bars,Walking,0.6196315422964189,11.0,Dunkin',"This person goes to Dunkin' by Walking, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 0.6196315422964189 miles. It takes 11.0 minutes."
Internsion_1.6090293458778302e+19,Nonalcoholic Bars,Public_transport,0.8857467247772631,11.0,Dunkin',"This person goes to Dunkin' by Public_transport, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 0.8857467247772631 miles. It takes 11.0 minutes."
Internsion_6.19189034325294e+18,Full-Service Restaurants,Walking,0.1793839199578371,3.0,Recinos Cafe,"This person goes to Recinos Cafe by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.1793839199578371 miles. It takes 3.0 minutes."
Internsion_1.8957498840827144e+18,Full-Service Restaurants,Public_transport,3.2717416345598807,39.0,Raising Cane's,"This person goes to Raising Cane's by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 3.2717416345598807 miles. It takes 39.0 minutes."
Internsion_4.538967133637744e+18,Full-Service Restaurants,Walking,0.0696528226127068,1.0,Audubon Boston,"This person goes to Audubon Boston by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.0696528226127068 miles. It takes 1.0 minutes."
Internsion_1.398404531989193e+18,Full-Service Restaurants,Public_transport,3.235180977744025,26.0,La Brasa,"This person goes to La Brasa by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 3.235180977744025 miles. It takes 26.0 minutes."
Internsion_9.691808627720583e+18,Full-Service Restaurants,Public_transport,4.58927560534689,34.0,Millie's Kitchen,"This person goes to Millie's Kitchen by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 4.58927560534689 miles. It takes 34.0 minutes."
Internsion_1.50685163448788e+19,Nonalcoholic Bars,Walking,0.6270878165107219,12.0,Dunkin',"This person goes to Dunkin' by Walking, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 0.6270878165107219 miles. It takes 12.0 minutes."
Internsion_4.1353835788958776e+18,Limited-Service Restaurants,Car,6.957835341342009,17.0,Clover Food Lab,"This person goes to Clover Food Lab by Car, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 6.957835341342009 miles. It takes 17.0 minutes."
Internsion_3.115796396793044e+18,Full-Service Restaurants,Car,0.2662094650392824,2.0,Sakura,"This person goes to Sakura by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.2662094650392824 miles. It takes 2.0 minutes."
Internsion_2.2477029242018924e+18,Full-Service Restaurants,Car,11.065576768731315,33.0,Spangler Food Court,"This person goes to Spangler Food Court by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 11.065576768731315 miles. It takes 33.0 minutes."
Internsion_1.6787467389412491e+19,Nonalcoholic Bars,Walking,0.2505693474215897,4.0,Americano Espresso Bar,"This person goes to Americano Espresso Bar by Walking, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 0.2505693474215897 miles. It takes 4.0 minutes."
Internsion_6.43005894224077e+18,Full-Service Restaurants,Walking,0.650551103794912,12.0,224 Boston Street Restaurant,"This person goes to 224 Boston Street Restaurant by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.650551103794912 miles. It takes 12.0 minutes."
Internsion_1.0334897645292978e+19,Full-Service Restaurants,Public_transport,0.6669678597386262,8.0,Fins Japanese Sushi & Grill,"This person goes to Fins Japanese Sushi & Grill by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.6669678597386262 miles. It takes 8.0 minutes."
Internsion_1.750656307636482e+19,Nonalcoholic Bars,Car,0.9398373502391204,2.0,Cuppacoffee,"This person goes to Cuppacoffee by Car, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 0.9398373502391204 miles. It takes 2.0 minutes."
Internsion_8.906892213100614e+18,Full-Service Restaurants,Walking,0.2094506764066163,4.0,Dillon's,"This person goes to Dillon's by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.2094506764066163 miles. It takes 4.0 minutes."
Internsion_5.254351027596141e+18,Full-Service Restaurants,Public_transport,2.313001967860836,16.0,Oak Rowan,"This person goes to Oak Rowan by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 2.313001967860836 miles. It takes 16.0 minutes."
Internsion_1.8338183992181789e+19,Limited-Service Restaurants,Public_transport,3.653387791838952,36.0,Shake Shack,"This person goes to Shake Shack by Public_transport, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 3.653387791838952 miles. It takes 36.0 minutes."
Internsion_7.083579243907305e+18,Full-Service Restaurants,Car,1.8535616118491032,4.0,Pier 6 Boston Waterfront,"This person goes to Pier 6 Boston Waterfront by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 1.8535616118491032 miles. It takes 4.0 minutes."
Internsion_1.3931852438717125e+19,Full-Service Restaurants,Public_transport,7.050287988354265,59.0,Seoul Soulongtang,"This person goes to Seoul Soulongtang by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 7.050287988354265 miles. It takes 59.0 minutes."
Internsion_1.3594520361951623e+19,Limited-Service Restaurants,Walking,0.1100882592086703,2.0,Chipotle Mexican Grill,"This person goes to Chipotle Mexican Grill by Walking, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 0.1100882592086703 miles. It takes 2.0 minutes."
Internsion_1.42951673045411e+19,Limited-Service Restaurants,Car,10.983518805539989,29.0,Poke Works,"This person goes to Poke Works by Car, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 10.983518805539989 miles. It takes 29.0 minutes."
Internsion_6.900412220521222e+18,Nonalcoholic Bars,Car,0.3578759165490762,0.0,Starbucks,"This person goes to Starbucks by Car, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 0.3578759165490762 miles. It takes 0.0 minutes."
Internsion_7.243727851928353e+18,Nonalcoholic Bars,Car,2.4123381992319306,9.0,Dunkin',"This person goes to Dunkin' by Car, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 2.4123381992319306 miles. It takes 9.0 minutes."
Internsion_1.204574454473549e+19,Full-Service Restaurants,Public_transport,1.3291297799003068,15.0,Yard House,"This person goes to Yard House by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 1.3291297799003068 miles. It takes 15.0 minutes."
Internsion_4.3564732211162767e+18,Nonalcoholic Bars,Public_transport,3.6711208435667926,20.0,Tostado Sandwich Bar,"This person goes to Tostado Sandwich Bar by Public_transport, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 3.6711208435667926 miles. It takes 20.0 minutes."
Internsion_6.495154995888238e+18,Full-Service Restaurants,Public_transport,2.055053851820404,34.0,Dumpling Kingdom,"This person goes to Dumpling Kingdom by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 2.055053851820404 miles. It takes 34.0 minutes."
Internsion_3.4924375100525665e+18,Full-Service Restaurants,Car,0.825378382925552,5.0,South End Pizza & Grill,"This person goes to South End Pizza & Grill by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.825378382925552 miles. It takes 5.0 minutes."
Internsion_5.4271867650674746e+17,Full-Service Restaurants,Public_transport,4.565458317348506,35.0,Kikka Sushi Bar,"This person goes to Kikka Sushi Bar by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 4.565458317348506 miles. It takes 35.0 minutes."
Internsion_5.417463023737633e+18,Full-Service Restaurants,Car,1.198781554128577,3.0,La Siesta Restaurante,"This person goes to La Siesta Restaurante by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 1.198781554128577 miles. It takes 3.0 minutes."
Internsion_1.7490051841806598e+19,Full-Service Restaurants,Car,3.0663230941208512,10.0,Chow n' Joy,"This person goes to Chow n' Joy by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 3.0663230941208512 miles. It takes 10.0 minutes."
Internsion_7.873540977762801e+18,Nonalcoholic Bars,Walking,0.0039361246686534,0.0,Starbucks,"This person goes to Starbucks by Walking, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 0.0039361246686534 miles. It takes 0.0 minutes."
Internsion_7.540790787045835e+18,Limited-Service Restaurants,Car,1.877790918912497,5.0,Hale and Hearty Soups,"This person goes to Hale and Hearty Soups by Car, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 1.877790918912497 miles. It takes 5.0 minutes."
Internsion_1.186185542674074e+19,Limited-Service Restaurants,Car,13.07504657699621,31.0,Cantina Italiana,"This person goes to Cantina Italiana by Car, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 13.07504657699621 miles. It takes 31.0 minutes."
Internsion_1.2765020523305523e+19,Full-Service Restaurants,Car,0.1034577712420318,0.0,Cambridge Pizzeria,"This person goes to Cambridge Pizzeria by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.1034577712420318 miles. It takes 0.0 minutes."
Internsion_1.2716457038680735e+18,Full-Service Restaurants,Walking,1.4765821323405182,28.0,Sakura,"This person goes to Sakura by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 1.4765821323405182 miles. It takes 28.0 minutes."
Internsion_1.808719779071184e+19,Full-Service Restaurants,Car,8.071273510539855,19.0,Laughing Monk Cafe,"This person goes to Laughing Monk Cafe by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 8.071273510539855 miles. It takes 19.0 minutes."
Internsion_1.5762448276254968e+19,Limited-Service Restaurants,Public_transport,3.8346632299025374,34.0,McDonald's,"This person goes to McDonald's by Public_transport, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 3.8346632299025374 miles. It takes 34.0 minutes."
Internsion_4.706549137220205e+18,Limited-Service Restaurants,Walking,0.6116489318059238,11.0,Better Bagels,"This person goes to Better Bagels by Walking, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 0.6116489318059238 miles. It takes 11.0 minutes."
Internsion_1.327747340112467e+19,Nonalcoholic Bars,Car,0.4822105866873205,2.0,Riverview Cafe,"This person goes to Riverview Cafe by Car, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 0.4822105866873205 miles. It takes 2.0 minutes."
Internsion_1.7717556956156176e+19,Drinking Places,Car,8.359609613734724,24.0,4th Wall Restaurant & Bar,"This person goes to 4th Wall Restaurant & Bar by Car, this place is in the amenity category of F&B Eatery/Drinking Places. The distance is 8.359609613734724 miles. It takes 24.0 minutes."
Internsion_6.556331995359659e+18,Limited-Service Restaurants,Public_transport,3.463906237739242,38.0,Hidden Kitchen,"This person goes to Hidden Kitchen by Public_transport, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 3.463906237739242 miles. It takes 38.0 minutes."
Internsion_7.79849826130634e+18,Limited-Service Restaurants,Walking,1.1697099684426242,22.0,Burger King,"This person goes to Burger King by Walking, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 1.1697099684426242 miles. It takes 22.0 minutes."
Internsion_5.760420452364854e+18,Full-Service Restaurants,Public_transport,2.6859267628100763,32.0,Cape Cod Shellfish & Seafood,"This person goes to Cape Cod Shellfish & Seafood by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 2.6859267628100763 miles. It takes 32.0 minutes."
Internsion_2.6900976692648013e+18,Limited-Service Restaurants,Public_transport,5.414977879382855,37.0,Burger King,"This person goes to Burger King by Public_transport, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 5.414977879382855 miles. It takes 37.0 minutes."
Internsion_1.7357095553694493e+19,Full-Service Restaurants,Walking,0.2583117275229301,5.0,University House of Pizza,"This person goes to University House of Pizza by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.2583117275229301 miles. It takes 5.0 minutes."
Internsion_1.600188376212544e+19,Limited-Service Restaurants,Car,0.5298293687993092,1.0,Subway,"This person goes to Subway by Car, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 0.5298293687993092 miles. It takes 1.0 minutes."
Internsion_6.553121051912107e+18,Full-Service Restaurants,Walking,0.831045701924878,16.0,Commonwealth Restaurant and Market,"This person goes to Commonwealth Restaurant and Market by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.831045701924878 miles. It takes 16.0 minutes."
Internsion_1.369300673939612e+18,Full-Service Restaurants,Walking,0.0392729315913853,0.0,Boston News Cafe,"This person goes to Boston News Cafe by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.0392729315913853 miles. It takes 0.0 minutes."
Internsion_9.256466463018353e+18,Limited-Service Restaurants,Public_transport,2.0900157156913006,20.0,Black Seed Cafe & Grill,"This person goes to Black Seed Cafe & Grill by Public_transport, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 2.0900157156913006 miles. It takes 20.0 minutes."
Internsion_1.4563925527278903e+19,Full-Service Restaurants,Public_transport,1.8050771130038568,19.0,Trade,"This person goes to Trade by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 1.8050771130038568 miles. It takes 19.0 minutes."
Internsion_5.145692341512722e+18,Limited-Service Restaurants,Car,1.4070206723958854,5.0,Food Court VA Hospital,"This person goes to Food Court VA Hospital by Car, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 1.4070206723958854 miles. It takes 5.0 minutes."
Internsion_6.715517692338201e+18,Drinking Places,Public_transport,0.846192398736955,12.0,21st Amendment,"This person goes to 21st Amendment by Public_transport, this place is in the amenity category of F&B Eatery/Drinking Places. The distance is 0.846192398736955 miles. It takes 12.0 minutes."
Internsion_2.091977540748104e+18,Full-Service Restaurants,Walking,0.3043060142522528,5.0,Nicole's Pizza,"This person goes to Nicole's Pizza by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.3043060142522528 miles. It takes 5.0 minutes."
Internsion_1.2576590861690225e+19,Nonalcoholic Bars,Car,0.39503791222233,0.0,Riverview Cafe,"This person goes to Riverview Cafe by Car, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 0.39503791222233 miles. It takes 0.0 minutes."
Internsion_1.3027716104679848e+19,Limited-Service Restaurants,Public_transport,4.569392863663006,33.0,MOOYAH,"This person goes to MOOYAH by Public_transport, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 4.569392863663006 miles. It takes 33.0 minutes."
Internsion_1.3549150383219462e+19,Limited-Service Restaurants,Public_transport,0.7615049555499355,11.0,Bella Vista,"This person goes to Bella Vista by Public_transport, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 0.7615049555499355 miles. It takes 11.0 minutes."
Internsion_3.526445613689726e+18,Limited-Service Restaurants,Car,0.6905554530040984,3.0,Pavement Coffeehouse,"This person goes to Pavement Coffeehouse by Car, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 0.6905554530040984 miles. It takes 3.0 minutes."
Internsion_2.2880531029681915e+18,Nonalcoholic Bars,Car,1.9340381001135265,8.0,Dudley Cafe,"This person goes to Dudley Cafe by Car, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 1.9340381001135265 miles. It takes 8.0 minutes."
Internsion_1.6483019486954346e+19,Full-Service Restaurants,Public_transport,1.869961302282584,18.0,Mama Gina's Pizzeria,"This person goes to Mama Gina's Pizzeria by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 1.869961302282584 miles. It takes 18.0 minutes."
Internsion_4.967819031721526e+18,Full-Service Restaurants,Walking,0.4234834982138006,8.0,Rock Bottom Restaurant & Brewery,"This person goes to Rock Bottom Restaurant & Brewery by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.4234834982138006 miles. It takes 8.0 minutes."
Internsion_1.8306345617277305e+19,Full-Service Restaurants,Public_transport,1.6993051943353508,24.0,Artu,"This person goes to Artu by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 1.6993051943353508 miles. It takes 24.0 minutes."
