id,age,individual_income,household_size,family_structure,vehicles,description
Person_3.057834268148826e+18,33,264715,3_person,nonfamily_single,1,"A 33 year old person, living in a nonfamily_single family with 3_person members. The person has 1 vehicles and an annual income of 264715 dollars."
Person_1.741768094339861e+18,49,114529,4_person,married_couple,2,"A 49 year old person, living in a married_couple family with 4_person members. The person has 2 vehicles and an annual income of 114529 dollars."
Person_4.782867146923528e+18,41,121279,2_person,married_couple,2,"A 41 year old person, living in a married_couple family with 2_person members. The person has 2 vehicles and an annual income of 121279 dollars."
Person_2.9660486851367163e+18,35,66989,2_person,nonfamily_single,2,"A 35 year old person, living in a nonfamily_single family with 2_person members. The person has 2 vehicles and an annual income of 66989 dollars."
Person_1.405712192520445e+19,29,25253,1_person,living_alone,0,"A 29 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 25253 dollars."
Person_1.2142709024258374e+19,68,24135,2_person,family_single,2,"A 68 year old person, living in a family_single family with 2_person members. The person has 2 vehicles and an annual income of 24135 dollars."
Person_1.417107837405625e+19,32,2160,2_person,married_couple,2,"A 32 year old person, living in a married_couple family with 2_person members. The person has 2 vehicles and an annual income of 2160 dollars."
Person_1.677688641742866e+19,30,206290,1_person,living_alone,0,"A 30 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 206290 dollars."
Person_1.842280196398646e+19,26,21468,4_person,nonfamily_single,1,"A 26 year old person, living in a nonfamily_single family with 4_person members. The person has 1 vehicles and an annual income of 21468 dollars."
Person_1.2375688443922067e+19,61,0,3_person,married_couple,2,"A 61 year old person, living in a married_couple family with 3_person members. The person has 2 vehicles and an annual income of 0 dollars."
Person_1.4519186976760938e+19,28,64406,2_person,married_couple,1,"A 28 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 64406 dollars."
Person_1.3882192868751112e+19,61,216094,1_person,living_alone,2,"A 61 year old person, living in a living_alone family with 1_person members. The person has 2 vehicles and an annual income of 216094 dollars."
Person_4.416668290498913e+18,33,104405,2_person,married_couple,0,"A 33 year old person, living in a married_couple family with 2_person members. The person has 0 vehicles and an annual income of 104405 dollars."
Person_9.823625508744587e+18,94,283390,1_person,living_alone,0,"A 94 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 283390 dollars."
Person_1.7869738917512155e+19,69,50541,2_person,married_couple,1,"A 69 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 50541 dollars."
Person_1.8282610021547323e+19,20,8858,1_person,living_alone,1,"A 20 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 8858 dollars."
Person_1.203365760335439e+19,31,31638,2_person,married_couple,1,"A 31 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 31638 dollars."
Person_1.2397304570517752e+19,28,0,4_person,nonfamily_single,3_plus,"A 28 year old person, living in a nonfamily_single family with 4_person members. The person has 3_plus vehicles and an annual income of 0 dollars."
Person_5.649260917398762e+18,25,91839,2_person,married_couple,1,"A 25 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 91839 dollars."
Person_4.247306613174712e+18,47,308404,4_person,married_couple,1,"A 47 year old person, living in a married_couple family with 4_person members. The person has 1 vehicles and an annual income of 308404 dollars."
Person_9.99853903896361e+18,37,154717,1_person,living_alone,1,"A 37 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 154717 dollars."
Person_6.790240961259643e+18,39,24342,3_person,family_single,1,"A 39 year old person, living in a family_single family with 3_person members. The person has 1 vehicles and an annual income of 24342 dollars."
Person_6.845723981443718e+18,32,266215,1_person,living_alone,1,"A 32 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 266215 dollars."
Person_5.890287875028991e+18,60,55557,3_person,married_couple,1,"A 60 year old person, living in a married_couple family with 3_person members. The person has 1 vehicles and an annual income of 55557 dollars."
Person_1.5460196062798433e+18,77,101216,2_person,married_couple,2,"A 77 year old person, living in a married_couple family with 2_person members. The person has 2 vehicles and an annual income of 101216 dollars."
Person_2.254210513692265e+18,80,31314,3_person,married_couple,2,"A 80 year old person, living in a married_couple family with 3_person members. The person has 2 vehicles and an annual income of 31314 dollars."
Person_1.5533878966737482e+18,26,31638,2_person,nonfamily_single,1,"A 26 year old person, living in a nonfamily_single family with 2_person members. The person has 1 vehicles and an annual income of 31638 dollars."
Person_6.555379103446714e+17,30,77358,1_person,living_alone,0,"A 30 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 77358 dollars."
Person_7.492245723855712e+18,31,10314,7_plus_person,married_couple,3_plus,"A 31 year old person, living in a married_couple family with 7_plus_person members. The person has 3_plus vehicles and an annual income of 10314 dollars."
Person_1.367825717712331e+19,40,8643,1_person,living_alone,1,"A 40 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 8643 dollars."
Person_1.1084681616045703e+19,24,64406,3_person,married_couple,2,"A 24 year old person, living in a married_couple family with 3_person members. The person has 2 vehicles and an annual income of 64406 dollars."
Person_7.465349391358415e+17,33,10122,1_person,living_alone,1,"A 33 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 10122 dollars."
Person_1.1145924485302125e+19,42,0,3_person,married_couple,1,"A 42 year old person, living in a married_couple family with 3_person members. The person has 1 vehicles and an annual income of 0 dollars."
Person_1.0895695185064534e+19,38,66989,2_person,nonfamily_single,1,"A 38 year old person, living in a nonfamily_single family with 2_person members. The person has 1 vehicles and an annual income of 66989 dollars."
Person_1.5396311206840689e+19,31,94785,2_person,nonfamily_single,1,"A 31 year old person, living in a nonfamily_single family with 2_person members. The person has 1 vehicles and an annual income of 94785 dollars."
Person_6.90115477693182e+18,75,16207,1_person,living_alone,1,"A 75 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 16207 dollars."
Person_5.918777213630027e+18,81,0,2_person,family_single,0,"A 81 year old person, living in a family_single family with 2_person members. The person has 0 vehicles and an annual income of 0 dollars."
Person_2.4881048275102147e+18,20,0,3_person,nonfamily_single,0,"A 20 year old person, living in a nonfamily_single family with 3_person members. The person has 0 vehicles and an annual income of 0 dollars."
Person_3.3573673842314214e+18,25,30304,2_person,nonfamily_single,0,"A 25 year old person, living in a nonfamily_single family with 2_person members. The person has 0 vehicles and an annual income of 30304 dollars."
Person_1.7559289389730816e+19,37,237286,1_person,living_alone,0,"A 37 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 237286 dollars."
Person_1.3368817535050228e+19,53,35203,2_person,married_couple,1,"A 53 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 35203 dollars."
Person_4.456313746145049e+18,30,96161,3_person,nonfamily_single,1,"A 30 year old person, living in a nonfamily_single family with 3_person members. The person has 1 vehicles and an annual income of 96161 dollars."
Person_1.1564881750021167e+19,24,0,5_person,family_single,0,"A 24 year old person, living in a family_single family with 5_person members. The person has 0 vehicles and an annual income of 0 dollars."
Person_3.2120775173214244e+18,39,26836,5_person,married_couple,1,"A 39 year old person, living in a married_couple family with 5_person members. The person has 1 vehicles and an annual income of 26836 dollars."
Person_5.833203253787926e+18,57,8889,7_plus_person,nonfamily_single,0,"A 57 year old person, living in a nonfamily_single family with 7_plus_person members. The person has 0 vehicles and an annual income of 8889 dollars."
Person_3.074938966176009e+18,74,7909,3_person,family_single,0,"A 74 year old person, living in a family_single family with 3_person members. The person has 0 vehicles and an annual income of 7909 dollars."
Person_8.635205018738717e+18,24,3757,4_person,family_single,1,"A 24 year old person, living in a family_single family with 4_person members. The person has 1 vehicles and an annual income of 3757 dollars."
Person_1.33758096813412e+18,23,45379,5_person,married_couple,3_plus,"A 23 year old person, living in a married_couple family with 5_person members. The person has 3_plus vehicles and an annual income of 45379 dollars."
Person_3.1675567406453944e+18,19,21609,2_person,family_single,1,"A 19 year old person, living in a family_single family with 2_person members. The person has 1 vehicles and an annual income of 21609 dollars."
Person_1.4316081403294618e+18,62,5273,4_person,married_couple,1,"A 62 year old person, living in a married_couple family with 4_person members. The person has 1 vehicles and an annual income of 5273 dollars."
Person_1.3413865492313702e+19,26,85862,2_person,nonfamily_single,1,"A 26 year old person, living in a nonfamily_single family with 2_person members. The person has 1 vehicles and an annual income of 85862 dollars."
Person_2.8497657969558497e+18,42,48621,7_plus_person,married_couple,2,"A 42 year old person, living in a married_couple family with 7_plus_person members. The person has 2 vehicles and an annual income of 48621 dollars."
Person_4.850259634162332e+18,22,20202,2_person,nonfamily_single,1,"A 22 year old person, living in a nonfamily_single family with 2_person members. The person has 1 vehicles and an annual income of 20202 dollars."
Person_9.70285839762408e+18,67,9283,1_person,living_alone,0,"A 67 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 9283 dollars."
Person_1.1812327330057843e+18,40,0,4_person,family_single,1,"A 40 year old person, living in a family_single family with 4_person members. The person has 1 vehicles and an annual income of 0 dollars."
Person_5.344542429148483e+18,30,81484,2_person,nonfamily_single,0,"A 30 year old person, living in a nonfamily_single family with 2_person members. The person has 0 vehicles and an annual income of 81484 dollars."
Person_1.1780516666032468e+19,25,94914,2_person,married_couple,1,"A 25 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 94914 dollars."
Person_3.467303892708091e+18,94,30102,3_person,married_couple,1,"A 94 year old person, living in a married_couple family with 3_person members. The person has 1 vehicles and an annual income of 30102 dollars."
Person_3.134348587453656e+18,35,0,2_person,married_couple,0,"A 35 year old person, living in a married_couple family with 2_person members. The person has 0 vehicles and an annual income of 0 dollars."
Person_5.457853072296087e+18,58,37570,7_plus_person,married_couple,3_plus,"A 58 year old person, living in a married_couple family with 7_plus_person members. The person has 3_plus vehicles and an annual income of 37570 dollars."
Person_4.263663382940164e+18,65,40001,1_person,living_alone,0,"A 65 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 40001 dollars."
Person_1.3662066218339189e+19,67,30304,2_person,married_couple,1,"A 67 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 30304 dollars."
Person_1.6244461137200404e+19,29,0,1_person,living_alone,0,"A 29 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 0 dollars."
Person_1.0688541463630354e+19,49,0,4_person,married_couple,2,"A 49 year old person, living in a married_couple family with 4_person members. The person has 2 vehicles and an annual income of 0 dollars."
Person_1.7031233414309134e+19,38,0,5_person,married_couple,1,"A 38 year old person, living in a married_couple family with 5_person members. The person has 1 vehicles and an annual income of 0 dollars."
Person_9.96899213626729e+18,73,38644,2_person,married_couple,1,"A 73 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 38644 dollars."
Person_3.0113796037271485e+18,27,48993,3_person,family_single,1,"A 27 year old person, living in a family_single family with 3_person members. The person has 1 vehicles and an annual income of 48993 dollars."
Person_1.292151840779254e+19,22,0,3_person,nonfamily_single,1,"A 22 year old person, living in a nonfamily_single family with 3_person members. The person has 1 vehicles and an annual income of 0 dollars."
Person_1.499657407936486e+19,72,11111,2_person,family_single,0,"A 72 year old person, living in a family_single family with 2_person members. The person has 0 vehicles and an annual income of 11111 dollars."
Person_1.591672189362416e+19,73,33334,2_person,married_couple,1,"A 73 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 33334 dollars."
Person_3.2811765984505824e+16,27,111115,4_person,nonfamily_single,3_plus,"A 27 year old person, living in a nonfamily_single family with 4_person members. The person has 3_plus vehicles and an annual income of 111115 dollars."
Person_8.768069763370939e+18,30,41258,1_person,living_alone,0,"A 30 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 41258 dollars."
Person_1.5854262578679532e+19,72,85862,7_plus_person,married_couple,1,"A 72 year old person, living in a married_couple family with 7_plus_person members. The person has 1 vehicles and an annual income of 85862 dollars."
Person_1.1120632956421188e+18,60,0,3_person,married_couple,3_plus,"A 60 year old person, living in a married_couple family with 3_person members. The person has 3_plus vehicles and an annual income of 0 dollars."
Person_6.392101019604981e+18,20,3241,7_plus_person,married_couple,2,"A 20 year old person, living in a married_couple family with 7_plus_person members. The person has 2 vehicles and an annual income of 3241 dollars."
Person_2.396696081774912e+18,50,0,1_person,living_alone,1,"A 50 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 0 dollars."
Person_3.601696517444131e+18,29,20629,4_person,nonfamily_single,2,"A 29 year old person, living in a nonfamily_single family with 4_person members. The person has 2 vehicles and an annual income of 20629 dollars."
Person_8.653404927683511e+17,50,290016,4_person,family_single,1,"A 50 year old person, living in a family_single family with 4_person members. The person has 1 vehicles and an annual income of 290016 dollars."
Person_7.72580083747491e+18,29,26817,3_person,nonfamily_single,3_plus,"A 29 year old person, living in a nonfamily_single family with 3_person members. The person has 3_plus vehicles and an annual income of 26817 dollars."
Person_4.685371111174482e+18,50,87532,3_person,family_single,1,"A 50 year old person, living in a family_single family with 3_person members. The person has 1 vehicles and an annual income of 87532 dollars."
Person_3.302738999162563e+18,76,6327,4_person,married_couple,1,"A 76 year old person, living in a married_couple family with 4_person members. The person has 1 vehicles and an annual income of 6327 dollars."
Person_1.0114615788064555e+19,39,44244,4_person,married_couple,1,"A 39 year old person, living in a married_couple family with 4_person members. The person has 1 vehicles and an annual income of 44244 dollars."
Person_1.1314718238560983e+19,22,41057,4_person,nonfamily_single,1,"A 22 year old person, living in a nonfamily_single family with 4_person members. The person has 1 vehicles and an annual income of 41057 dollars."
Person_8.759029323552793e+18,39,51525,2_person,married_couple,1,"A 39 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 51525 dollars."
Person_1.4362204766680498e+19,27,102644,2_person,married_couple,1,"A 27 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 102644 dollars."
Person_8.893767854357021e+17,72,12377,2_person,married_couple,2,"A 72 year old person, living in a married_couple family with 2_person members. The person has 2 vehicles and an annual income of 12377 dollars."
Person_1.0795401605286656e+19,27,40405,2_person,married_couple,0,"A 27 year old person, living in a married_couple family with 2_person members. The person has 0 vehicles and an annual income of 40405 dollars."
Person_1.0586350553012892e+19,41,16639,2_person,family_single,0,"A 41 year old person, living in a family_single family with 2_person members. The person has 0 vehicles and an annual income of 16639 dollars."
Person_3.275435108562119e+18,49,64406,6_person,married_couple,3_plus,"A 49 year old person, living in a married_couple family with 6_person members. The person has 3_plus vehicles and an annual income of 64406 dollars."
Person_1.1918065974528844e+19,24,45383,5_person,nonfamily_single,3_plus,"A 24 year old person, living in a nonfamily_single family with 5_person members. The person has 3_plus vehicles and an annual income of 45383 dollars."
Person_1.0993207324801423e+19,46,40405,4_person,married_couple,1,"A 46 year old person, living in a married_couple family with 4_person members. The person has 1 vehicles and an annual income of 40405 dollars."
Person_1.6903710872809044e+19,68,11600,1_person,living_alone,3_plus,"A 68 year old person, living in a living_alone family with 1_person members. The person has 3_plus vehicles and an annual income of 11600 dollars."
Person_1.642373958756017e+19,52,52730,5_person,married_couple,2,"A 52 year old person, living in a married_couple family with 5_person members. The person has 2 vehicles and an annual income of 52730 dollars."
Person_1.3915821601708562e+19,29,77793,1_person,living_alone,0,"A 29 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 77793 dollars."
Person_8.543774970866063e+18,42,0,3_person,married_couple,1,"A 42 year old person, living in a married_couple family with 3_person members. The person has 1 vehicles and an annual income of 0 dollars."
Person_7.174458067559576e+18,62,151265,1_person,living_alone,1,"A 62 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 151265 dollars."
Person_8.03870087881905e+18,46,9091,1_person,living_alone,0,"A 46 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 9091 dollars."
Person_7.941413271737952e+18,28,40506,1_person,living_alone,0,"A 28 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 40506 dollars."
Person_1.4571927777924393e+19,27,42184,3_person,nonfamily_single,1,"A 27 year old person, living in a nonfamily_single family with 3_person members. The person has 1 vehicles and an annual income of 42184 dollars."
Person_3.8758144702804326e+18,48,86437,2_person,married_couple,2,"A 48 year old person, living in a married_couple family with 2_person members. The person has 2 vehicles and an annual income of 86437 dollars."
Person_5.03179597800453e+18,26,86437,2_person,nonfamily_single,1,"A 26 year old person, living in a nonfamily_single family with 2_person members. The person has 1 vehicles and an annual income of 86437 dollars."
Person_1.2405872405962682e+19,37,21576,5_person,married_couple,3_plus,"A 37 year old person, living in a married_couple family with 5_person members. The person has 3_plus vehicles and an annual income of 21576 dollars."
Person_1.7404787698145126e+19,27,7593,4_person,married_couple,3_plus,"A 27 year old person, living in a married_couple family with 4_person members. The person has 3_plus vehicles and an annual income of 7593 dollars."
Person_1.320034741309045e+18,64,28474,3_person,married_couple,1,"A 64 year old person, living in a married_couple family with 3_person members. The person has 1 vehicles and an annual income of 28474 dollars."
Person_1.4984895513529008e+19,25,4321,5_person,nonfamily_single,0,"A 25 year old person, living in a nonfamily_single family with 5_person members. The person has 0 vehicles and an annual income of 4321 dollars."
Person_6.08594881680321e+18,26,2576,5_person,family_single,0,"A 26 year old person, living in a family_single family with 5_person members. The person has 0 vehicles and an annual income of 2576 dollars."
Person_3.427971968611127e+18,29,158190,4_person,nonfamily_single,1,"A 29 year old person, living in a nonfamily_single family with 4_person members. The person has 1 vehicles and an annual income of 158190 dollars."
Person_8.848712745702867e+18,36,4909,3_person,married_couple,0,"A 36 year old person, living in a married_couple family with 3_person members. The person has 0 vehicles and an annual income of 4909 dollars."
Person_1.4178908751984329e+19,27,82516,2_person,nonfamily_single,1,"A 27 year old person, living in a nonfamily_single family with 2_person members. The person has 1 vehicles and an annual income of 82516 dollars."
Person_7.979586897327234e+18,58,1180,4_person,married_couple,1,"A 58 year old person, living in a married_couple family with 4_person members. The person has 1 vehicles and an annual income of 1180 dollars."
Person_7.81859242537728e+18,29,0,3_person,nonfamily_single,2,"A 29 year old person, living in a nonfamily_single family with 3_person members. The person has 2 vehicles and an annual income of 0 dollars."
Person_1.0276218805136982e+19,57,44011,1_person,living_alone,1,"A 57 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 44011 dollars."
Person_4.313459772187092e+18,73,8889,7_plus_person,nonfamily_single,0,"A 73 year old person, living in a nonfamily_single family with 7_plus_person members. The person has 0 vehicles and an annual income of 8889 dollars."
Person_3.791146692223626e+18,77,80453,2_person,married_couple,2,"A 77 year old person, living in a married_couple family with 2_person members. The person has 2 vehicles and an annual income of 80453 dollars."
Person_5.62422708104139e+17,36,285537,2_person,family_single,1,"A 36 year old person, living in a family_single family with 2_person members. The person has 1 vehicles and an annual income of 285537 dollars."
Person_1.5148760697630065e+19,51,32203,1_person,living_alone,1,"A 51 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 32203 dollars."
Person_8.351060275414717e+17,25,60608,3_person,nonfamily_single,0,"A 25 year old person, living in a nonfamily_single family with 3_person members. The person has 0 vehicles and an annual income of 60608 dollars."
Person_1.4511678431094338e+19,30,68549,2_person,nonfamily_single,2,"A 30 year old person, living in a nonfamily_single family with 2_person members. The person has 2 vehicles and an annual income of 68549 dollars."
Person_8.694073672492707e+18,31,0,1_person,living_alone,1,"A 31 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 0 dollars."
Person_9.64911846683744e+18,28,0,3_person,married_couple,0,"A 28 year old person, living in a married_couple family with 3_person members. The person has 0 vehicles and an annual income of 0 dollars."
Person_1.1065534375077108e+19,35,58792,6_person,married_couple,3_plus,"A 35 year old person, living in a married_couple family with 6_person members. The person has 3_plus vehicles and an annual income of 58792 dollars."
Person_1.1405670424986237e+19,27,48621,3_person,married_couple,2,"A 27 year old person, living in a married_couple family with 3_person members. The person has 2 vehicles and an annual income of 48621 dollars."
Person_8.104793014946269e+18,42,81035,2_person,nonfamily_single,2,"A 42 year old person, living in a nonfamily_single family with 2_person members. The person has 2 vehicles and an annual income of 81035 dollars."
Person_1.7820121424995846e+19,34,0,4_person,married_couple,2,"A 34 year old person, living in a married_couple family with 4_person members. The person has 2 vehicles and an annual income of 0 dollars."
Person_1.2740825507378708e+18,36,16162,4_person,married_couple,0,"A 36 year old person, living in a married_couple family with 4_person members. The person has 0 vehicles and an annual income of 16162 dollars."
Person_2.7320124807395205e+18,37,237286,1_person,living_alone,0,"A 37 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 237286 dollars."
Person_1.6013918721012513e+19,50,227571,2_person,married_couple,2,"A 50 year old person, living in a married_couple family with 2_person members. The person has 2 vehicles and an annual income of 227571 dollars."
Person_1.2936305992268313e+19,72,13305,5_person,married_couple,2,"A 72 year old person, living in a married_couple family with 5_person members. The person has 2 vehicles and an annual income of 13305 dollars."
Person_1.0741429827935736e+19,46,0,6_person,married_couple,2,"A 46 year old person, living in a married_couple family with 6_person members. The person has 2 vehicles and an annual income of 0 dollars."
Person_1.4924094157519657e+18,26,95963,3_person,nonfamily_single,3_plus,"A 26 year old person, living in a nonfamily_single family with 3_person members. The person has 3_plus vehicles and an annual income of 95963 dollars."
Person_4.87379678017651e+18,30,129716,2_person,married_couple,1,"A 30 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 129716 dollars."
Person_1.7131184282368127e+19,40,63276,3_person,married_couple,2,"A 40 year old person, living in a married_couple family with 3_person members. The person has 2 vehicles and an annual income of 63276 dollars."
Person_4.876021530501456e+18,20,42937,1_person,living_alone,1,"A 20 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 42937 dollars."
Person_6.236829488539787e+18,54,69774,5_person,married_couple,2,"A 54 year old person, living in a married_couple family with 5_person members. The person has 2 vehicles and an annual income of 69774 dollars."
Person_6.79006767658746e+18,26,64828,3_person,nonfamily_single,1,"A 26 year old person, living in a nonfamily_single family with 3_person members. The person has 1 vehicles and an annual income of 64828 dollars."
Person_2.910237993034893e+18,63,96973,1_person,living_alone,1,"A 63 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 96973 dollars."
Person_6.556915457513463e+18,19,0,3_person,nonfamily_single,0,"A 19 year old person, living in a nonfamily_single family with 3_person members. The person has 0 vehicles and an annual income of 0 dollars."
Person_4.848312426088089e+18,28,86437,1_person,living_alone,0,"A 28 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 86437 dollars."
Person_1.102294741910847e+19,27,50507,3_person,nonfamily_single,1,"A 27 year old person, living in a nonfamily_single family with 3_person members. The person has 1 vehicles and an annual income of 50507 dollars."
Person_1.2985543388346188e+19,30,134989,2_person,nonfamily_single,0,"A 30 year old person, living in a nonfamily_single family with 2_person members. The person has 0 vehicles and an annual income of 134989 dollars."
Person_8.256563889348618e+18,39,0,6_person,married_couple,3_plus,"A 39 year old person, living in a married_couple family with 6_person members. The person has 3_plus vehicles and an annual income of 0 dollars."
Person_6.434653252386199e+18,73,0,3_person,married_couple,2,"A 73 year old person, living in a married_couple family with 3_person members. The person has 2 vehicles and an annual income of 0 dollars."
Person_1.3580358357489866e+18,70,86477,2_person,married_couple,1,"A 70 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 86477 dollars."
Person_7.986633591106194e+18,43,47457,2_person,married_couple,2,"A 43 year old person, living in a married_couple family with 2_person members. The person has 2 vehicles and an annual income of 47457 dollars."
Person_1.7422299643635229e+19,53,75931,2_person,nonfamily_single,1,"A 53 year old person, living in a nonfamily_single family with 2_person members. The person has 1 vehicles and an annual income of 75931 dollars."
Person_6.735609119056559e+18,40,88892,4_person,married_couple,1,"A 40 year old person, living in a married_couple family with 4_person members. The person has 1 vehicles and an annual income of 88892 dollars."
Person_6.469124072748667e+18,20,0,2_person,nonfamily_single,0,"A 20 year old person, living in a nonfamily_single family with 2_person members. The person has 0 vehicles and an annual income of 0 dollars."
Person_9.763356483825658e+18,27,69774,4_person,nonfamily_single,3_plus,"A 27 year old person, living in a nonfamily_single family with 4_person members. The person has 3_plus vehicles and an annual income of 69774 dollars."
Person_1.0946630512696429e+19,37,161623,5_person,married_couple,1,"A 37 year old person, living in a married_couple family with 5_person members. The person has 1 vehicles and an annual income of 161623 dollars."
Person_1.0724101893457992e+19,64,9899,2_person,married_couple,1,"A 64 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 9899 dollars."
Person_3.5191555279656904e+18,70,253738,3_person,family_single,2,"A 70 year old person, living in a family_single family with 3_person members. The person has 2 vehicles and an annual income of 253738 dollars."
Person_2.405608529132174e+18,29,43218,3_person,nonfamily_single,1,"A 29 year old person, living in a nonfamily_single family with 3_person members. The person has 1 vehicles and an annual income of 43218 dollars."
Person_1.1618392942455912e+19,43,133978,7_plus_person,married_couple,2,"A 43 year old person, living in a married_couple family with 7_plus_person members. The person has 2 vehicles and an annual income of 133978 dollars."
Person_3.757166547759293e+18,43,144403,5_person,married_couple,1,"A 43 year old person, living in a married_couple family with 5_person members. The person has 1 vehicles and an annual income of 144403 dollars."
Person_7.906966935696374e+17,94,193644,3_person,married_couple,1,"A 94 year old person, living in a married_couple family with 3_person members. The person has 1 vehicles and an annual income of 193644 dollars."
Person_1.030832802330861e+19,33,79435,3_person,married_couple,1,"A 33 year old person, living in a married_couple family with 3_person members. The person has 1 vehicles and an annual income of 79435 dollars."
Person_2.9121320334680827e+18,94,68711,1_person,living_alone,0,"A 94 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 68711 dollars."
Person_1.2914243663762156e+19,31,51572,1_person,living_alone,0,"A 31 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 51572 dollars."
Person_1.2417953483797273e+19,63,12641,1_person,living_alone,1,"A 63 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 12641 dollars."
Person_1.2533850204832457e+19,22,0,2_person,family_single,0,"A 22 year old person, living in a family_single family with 2_person members. The person has 0 vehicles and an annual income of 0 dollars."
Person_4.760316672613839e+18,22,10734,3_person,family_single,1,"A 22 year old person, living in a family_single family with 3_person members. The person has 1 vehicles and an annual income of 10734 dollars."
Person_1.3574020260686537e+19,36,10372,7_plus_person,family_single,2,"A 36 year old person, living in a family_single family with 7_plus_person members. The person has 2 vehicles and an annual income of 10372 dollars."
Person_2.9329990780103803e+18,52,161017,4_person,married_couple,3_plus,"A 52 year old person, living in a married_couple family with 4_person members. The person has 3_plus vehicles and an annual income of 161017 dollars."
Person_1.8344247126294653e+19,26,129656,2_person,married_couple,0,"A 26 year old person, living in a married_couple family with 2_person members. The person has 0 vehicles and an annual income of 129656 dollars."
Person_2.8965320016994186e+18,29,101014,1_person,living_alone,1,"A 29 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 101014 dollars."
Person_1.3090730147213615e+19,49,16873,4_person,married_couple,0,"A 49 year old person, living in a married_couple family with 4_person members. The person has 0 vehicles and an annual income of 16873 dollars."
Person_6.513658533769056e+18,40,80811,6_person,married_couple,2,"A 40 year old person, living in a married_couple family with 6_person members. The person has 2 vehicles and an annual income of 80811 dollars."
Person_4.644690847281682e+18,53,48621,4_person,married_couple,1,"A 53 year old person, living in a married_couple family with 4_person members. The person has 1 vehicles and an annual income of 48621 dollars."
Person_1.3020534926704556e+19,29,303043,2_person,nonfamily_single,1,"A 29 year old person, living in a nonfamily_single family with 2_person members. The person has 1 vehicles and an annual income of 303043 dollars."
Person_6.079887419425268e+18,83,25253,3_person,married_couple,2,"A 83 year old person, living in a married_couple family with 3_person members. The person has 2 vehicles and an annual income of 25253 dollars."
Person_1.410100981427571e+19,28,36365,2_person,nonfamily_single,1,"A 28 year old person, living in a nonfamily_single family with 2_person members. The person has 1 vehicles and an annual income of 36365 dollars."
Person_1.5642913839776643e+19,27,0,2_person,family_single,1,"A 27 year old person, living in a family_single family with 2_person members. The person has 1 vehicles and an annual income of 0 dollars."
