id,target_amenity,mode,distance_miles,duration_minutes,location_name,description
Internsion_4.572738201659113e+18,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Public_transport,5.210774103132572,43.0,Bosworth's,"This person goes to Bosworth's by Public_transport, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 5.210774103132572 miles. It takes 43.0 minutes."
Internsion_7.020542877682645e+18,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Car,3.8689138338349935,15.0,Cafe Spice,"This person goes to Cafe Spice by Car, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 3.8689138338349935 miles. It takes 15.0 minutes."
Internsion_1.6621391616811905e+19,F&B Eatery/Full-Service Restaurants,Public_transport,4.088236054680362,40.0,Atwood's Tavern,"This person goes to Atwood's Tavern by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 4.088236054680362 miles. It takes 40.0 minutes."
Internsion_1.8109576411942849e+19,F&B Eatery/Drinking Places,Public_transport,2.344142588643669,25.0,McFly's,"This person goes to McFly's by Public_transport, this place is in the amenity category of F&B Eatery/Drinking Places. The distance is 2.344142588643669 miles. It takes 25.0 minutes."
Internsion_1.5736064640336474e+19,F&B Eatery/Full-Service Restaurants,Car,1.107198220613915,2.0,Stats Bar & Grille,"This person goes to Stats Bar & Grille by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 1.107198220613915 miles. It takes 2.0 minutes."
Internsion_5.055961901332456e+18,F&B Eatery/Full-Service Restaurants,Public_transport,3.573744357764333,30.0,Rosa Mexicano,"This person goes to Rosa Mexicano by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 3.573744357764333 miles. It takes 30.0 minutes."
Internsion_1.1511829643189307e+19,F&B Eatery/Full-Service Restaurants,Public_transport,1.3465796728899206,19.0,Bootleg Special,"This person goes to Bootleg Special by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 1.3465796728899206 miles. It takes 19.0 minutes."
Internsion_9.80574027962567e+18,F&B Eatery/Full-Service Restaurants,Public_transport,1.1044568272495463,12.0,Tico Boston,"This person goes to Tico Boston by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 1.1044568272495463 miles. It takes 12.0 minutes."
Internsion_1.1921689433130582e+19,F&B Eatery/Drinking Places,Public_transport,0.7660599623442641,12.0,Shore Leave,"This person goes to Shore Leave by Public_transport, this place is in the amenity category of F&B Eatery/Drinking Places. The distance is 0.7660599623442641 miles. It takes 12.0 minutes."
Internsion_9.396174084894476e+18,F&B Eatery/Full-Service Restaurants,Public_transport,1.1091322141181688,11.0,Kala Thai Cookery,"This person goes to Kala Thai Cookery by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 1.1091322141181688 miles. It takes 11.0 minutes."
Internsion_1.193850145789602e+19,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Walking,0.0374420840043824,0.0,Recreo Coffee & Roasterie,"This person goes to Recreo Coffee & Roasterie by Walking, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 0.0374420840043824 miles. It takes 0.0 minutes."
Internsion_9.680665030330952e+18,F&B Eatery/Full-Service Restaurants,Car,0.5510197815018282,2.0,Fuji At Kendall,"This person goes to Fuji At Kendall by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.5510197815018282 miles. It takes 2.0 minutes."
Internsion_9.551333062771671e+18,F&B Eatery/Full-Service Restaurants,Public_transport,0.5849031137546775,8.0,Hong Kong Harbor Restaurant,"This person goes to Hong Kong Harbor Restaurant by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.5849031137546775 miles. It takes 8.0 minutes."
Internsion_1.4926000211248585e+19,F&B Eatery/Full-Service Restaurants,Public_transport,1.4106872957889205,14.0,Eventide Fenway,"This person goes to Eventide Fenway by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 1.4106872957889205 miles. It takes 14.0 minutes."
Internsion_1.3178200751495672e+19,F&B Eatery/Full-Service Restaurants,Car,1.602113149772118,6.0,The Neighborhood Restaurant & Bakery,"This person goes to The Neighborhood Restaurant & Bakery by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 1.602113149772118 miles. It takes 6.0 minutes."
Internsion_1.5471685032178876e+19,F&B Eatery/Limited-Service Restaurants,Walking,0.0453238391811458,0.0,CAVA,"This person goes to CAVA by Walking, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 0.0453238391811458 miles. It takes 0.0 minutes."
Internsion_1.0666976650700724e+19,F&B Eatery/Full-Service Restaurants,Walking,0.0760878346290074,1.0,Thai Hut,"This person goes to Thai Hut by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.0760878346290074 miles. It takes 1.0 minutes."
Internsion_1.294351808758907e+19,F&B Eatery/Full-Service Restaurants,Public_transport,1.2308365417951592,11.0,Hong Kong Cafe,"This person goes to Hong Kong Cafe by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 1.2308365417951592 miles. It takes 11.0 minutes."
Internsion_1.4932365358517064e+19,F&B Eatery/Full-Service Restaurants,Walking,0.0907991872746517,1.0,Noodle Street,"This person goes to Noodle Street by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.0907991872746517 miles. It takes 1.0 minutes."
Internsion_1.8072180717224927e+19,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Car,0.9789977543643376,4.0,Dunkin',"This person goes to Dunkin' by Car, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 0.9789977543643376 miles. It takes 4.0 minutes."
Internsion_1.5110387664992567e+19,F&B Eatery/Full-Service Restaurants,Public_transport,3.2346408329826617,17.0,Back Deck,"This person goes to Back Deck by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 3.2346408329826617 miles. It takes 17.0 minutes."
Internsion_4.257524073347325e+18,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Car,1.1199226164778155,4.0,Frozen Hoagies Truck,"This person goes to Frozen Hoagies Truck by Car, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 1.1199226164778155 miles. It takes 4.0 minutes."
Internsion_1.7065846070132513e+19,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Walking,0.7695502988902628,14.0,Dunkin',"This person goes to Dunkin' by Walking, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 0.7695502988902628 miles. It takes 14.0 minutes."
Internsion_5.094553980556912e+18,F&B Eatery/Full-Service Restaurants,Walking,1.1438087182771317,22.0,Raising Cane's,"This person goes to Raising Cane's by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 1.1438087182771317 miles. It takes 22.0 minutes."
Internsion_3.970216193989113e+18,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Public_transport,2.695570529301912,21.0,Cafe Spice,"This person goes to Cafe Spice by Public_transport, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 2.695570529301912 miles. It takes 21.0 minutes."
Internsion_1.7278649257122898e+19,F&B Eatery/Special Food Services,Walking,0.3456519086140248,6.0,Spinelli's Ravioli & Pastry Shoppe,"This person goes to Spinelli's Ravioli & Pastry Shoppe by Walking, this place is in the amenity category of F&B Eatery/Special Food Services. The distance is 0.3456519086140248 miles. It takes 6.0 minutes."
Internsion_1.6390050717470362e+19,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Walking,0.5810748188581943,11.0,Dunkin',"This person goes to Dunkin' by Walking, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 0.5810748188581943 miles. It takes 11.0 minutes."
Internsion_2.0448584914371192e+18,F&B Eatery/Limited-Service Restaurants,Public_transport,12.98423576433667,66.0,Butterfly Falafel,"This person goes to Butterfly Falafel by Public_transport, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 12.98423576433667 miles. It takes 66.0 minutes."
Internsion_2.7426827413764465e+18,F&B Eatery/Limited-Service Restaurants,Public_transport,1.5260845690618974,15.0,MOOYAH,"This person goes to MOOYAH by Public_transport, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 1.5260845690618974 miles. It takes 15.0 minutes."
Internsion_5.629433601782234e+18,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Car,0.5710062120019865,1.0,Starbucks,"This person goes to Starbucks by Car, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 0.5710062120019865 miles. It takes 1.0 minutes."
Internsion_7.512857243943729e+18,F&B Eatery/Drinking Places,Walking,0.8854240155632854,17.0,The Grand Boston,"This person goes to The Grand Boston by Walking, this place is in the amenity category of F&B Eatery/Drinking Places. The distance is 0.8854240155632854 miles. It takes 17.0 minutes."
Internsion_1.7285268087144689e+18,F&B Eatery/Full-Service Restaurants,Car,10.272134057450472,23.0,Parish Cafe and Bar,"This person goes to Parish Cafe and Bar by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 10.272134057450472 miles. It takes 23.0 minutes."
Internsion_9.424102331141206e+18,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Car,0.8347445906005573,2.0,Jac's Cafe,"This person goes to Jac's Cafe by Car, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 0.8347445906005573 miles. It takes 2.0 minutes."
Internsion_4.643130636852935e+17,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Walking,0.1576698977150787,3.0,Ben & Jerry's,"This person goes to Ben & Jerry's by Walking, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 0.1576698977150787 miles. It takes 3.0 minutes."
Internsion_5.343856217269704e+18,F&B Eatery/Drinking Places,Walking,0.3436317186601636,6.0,Bar 'Cino,"This person goes to Bar 'Cino by Walking, this place is in the amenity category of F&B Eatery/Drinking Places. The distance is 0.3436317186601636 miles. It takes 6.0 minutes."
Internsion_1.5723119831624366e+18,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Walking,0.533566575606561,10.0,Caffè Nero,"This person goes to Caffè Nero by Walking, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 0.533566575606561 miles. It takes 10.0 minutes."
Internsion_2.004532434225459e+18,F&B Eatery/Drinking Places,Walking,0.0928007150198824,1.0,The Banshee,"This person goes to The Banshee by Walking, this place is in the amenity category of F&B Eatery/Drinking Places. The distance is 0.0928007150198824 miles. It takes 1.0 minutes."
Internsion_1.4690396421088743e+19,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Car,9.237272768480508,16.0,Lulu Green,"This person goes to Lulu Green by Car, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 9.237272768480508 miles. It takes 16.0 minutes."
Internsion_7.968166416180208e+18,F&B Eatery/Full-Service Restaurants,Public_transport,1.0007565047941829,11.0,Kikka Sushi Noodle House,"This person goes to Kikka Sushi Noodle House by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 1.0007565047941829 miles. It takes 11.0 minutes."
Internsion_1.2243461925714604e+19,F&B Eatery/Drinking Places,Car,0.4724205554427866,1.0,Craigie On Main,"This person goes to Craigie On Main by Car, this place is in the amenity category of F&B Eatery/Drinking Places. The distance is 0.4724205554427866 miles. It takes 1.0 minutes."
Internsion_6.085297006753142e+17,F&B Eatery/Drinking Places,Car,3.4327682938227304,13.0,The Boston University Pub,"This person goes to The Boston University Pub by Car, this place is in the amenity category of F&B Eatery/Drinking Places. The distance is 3.4327682938227304 miles. It takes 13.0 minutes."
Internsion_1.2253491022033938e+19,F&B Eatery/Full-Service Restaurants,Public_transport,3.4017223340931944,25.0,2Twenty2,"This person goes to 2Twenty2 by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 3.4017223340931944 miles. It takes 25.0 minutes."
Internsion_3.243734846388898e+17,F&B Eatery/Drinking Places,Car,2.7072143995103963,7.0,Beacon Hill Pub,"This person goes to Beacon Hill Pub by Car, this place is in the amenity category of F&B Eatery/Drinking Places. The distance is 2.7072143995103963 miles. It takes 7.0 minutes."
Internsion_1.5312191279203838e+19,F&B Eatery/Drinking Places,Walking,2.076787670526101,40.0,Hamilton Restaurant and Bar,"This person goes to Hamilton Restaurant and Bar by Walking, this place is in the amenity category of F&B Eatery/Drinking Places. The distance is 2.076787670526101 miles. It takes 40.0 minutes."
Internsion_9.2755386446025e+18,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Public_transport,1.5551914703164265,15.0,Ashburton Cafe,"This person goes to Ashburton Cafe by Public_transport, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 1.5551914703164265 miles. It takes 15.0 minutes."
Internsion_1.3819713996093055e+19,F&B Eatery/Full-Service Restaurants,Public_transport,2.940230163308032,24.0,Lotus Xpress,"This person goes to Lotus Xpress by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 2.940230163308032 miles. It takes 24.0 minutes."
Internsion_6.764784775830268e+18,F&B Eatery/Limited-Service Restaurants,Public_transport,6.146570301062239,33.0,Popeyes Louisiana Kitchen,"This person goes to Popeyes Louisiana Kitchen by Public_transport, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 6.146570301062239 miles. It takes 33.0 minutes."
Internsion_1.132830426288574e+19,F&B Eatery/Full-Service Restaurants,Walking,0.0114526519003447,0.0,AK's Takeout & Delivery,"This person goes to AK's Takeout & Delivery by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.0114526519003447 miles. It takes 0.0 minutes."
Internsion_1.3526008203564577e+19,F&B Eatery/Full-Service Restaurants,Public_transport,0.7972304523035356,11.0,Amelia's Taqueria,"This person goes to Amelia's Taqueria by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.7972304523035356 miles. It takes 11.0 minutes."
Internsion_1.4423480046422378e+19,F&B Eatery/Full-Service Restaurants,Walking,0.2491391091375503,4.0,Arizona Barbeque,"This person goes to Arizona Barbeque by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.2491391091375503 miles. It takes 4.0 minutes."
Internsion_8.8357464324599e+18,F&B Eatery/Limited-Service Restaurants,Walking,0.5461361116562786,10.0,McDonald's,"This person goes to McDonald's by Walking, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 0.5461361116562786 miles. It takes 10.0 minutes."
Internsion_4.002487770329687e+18,F&B Eatery/Limited-Service Restaurants,Public_transport,2.919529251031981,26.0,MOOYAH,"This person goes to MOOYAH by Public_transport, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 2.919529251031981 miles. It takes 26.0 minutes."
Internsion_1.691307168857803e+17,F&B Eatery/Special Food Services,Car,0.544442944319517,2.0,Pauli's,"This person goes to Pauli's by Car, this place is in the amenity category of F&B Eatery/Special Food Services. The distance is 0.544442944319517 miles. It takes 2.0 minutes."
Internsion_3.897259482056972e+18,F&B Eatery/Limited-Service Restaurants,Public_transport,2.0524194933261133,25.0,Food Court VA Hospital,"This person goes to Food Court VA Hospital by Public_transport, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 2.0524194933261133 miles. It takes 25.0 minutes."
Internsion_1.938385426176648e+17,F&B Eatery/Full-Service Restaurants,Walking,0.0435184481061088,0.0,The Momo Company,"This person goes to The Momo Company by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.0435184481061088 miles. It takes 0.0 minutes."
Internsion_1.5031120442156196e+19,F&B Eatery/Drinking Places,Public_transport,0.7613672526520304,9.0,L'Osteria,"This person goes to L'Osteria by Public_transport, this place is in the amenity category of F&B Eatery/Drinking Places. The distance is 0.7613672526520304 miles. It takes 9.0 minutes."
Internsion_4.343834606904784e+18,F&B Eatery/Full-Service Restaurants,Walking,0.0872244101312064,1.0,Backwoods Pizza,"This person goes to Backwoods Pizza by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.0872244101312064 miles. It takes 1.0 minutes."
Internsion_9.753990503287462e+18,F&B Eatery/Special Food Services,Car,0.7589379471957971,2.0,Catalyst Cafe,"This person goes to Catalyst Cafe by Car, this place is in the amenity category of F&B Eatery/Special Food Services. The distance is 0.7589379471957971 miles. It takes 2.0 minutes."
Internsion_6.158467355202207e+18,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Walking,0.4242381396717732,8.0,Dunkin',"This person goes to Dunkin' by Walking, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 0.4242381396717732 miles. It takes 8.0 minutes."
Internsion_8.15336138570467e+18,F&B Eatery/Drinking Places,Walking,0.0801020726001704,1.0,Hamilton Restaurant and Bar,"This person goes to Hamilton Restaurant and Bar by Walking, this place is in the amenity category of F&B Eatery/Drinking Places. The distance is 0.0801020726001704 miles. It takes 1.0 minutes."
Internsion_1.7880620314006151e+19,F&B Eatery/Full-Service Restaurants,Car,2.3311801628306146,5.0,Chicago Pizza,"This person goes to Chicago Pizza by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 2.3311801628306146 miles. It takes 5.0 minutes."
Internsion_2.0995517598942548e+18,F&B Eatery/Full-Service Restaurants,Walking,0.9821420870816524,18.0,Kneeland Cafe,"This person goes to Kneeland Cafe by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.9821420870816524 miles. It takes 18.0 minutes."
Internsion_3.970912597814877e+18,F&B Eatery/Full-Service Restaurants,Car,0.7427246969259373,2.0,Thai Dish Authentic Cuisine,"This person goes to Thai Dish Authentic Cuisine by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.7427246969259373 miles. It takes 2.0 minutes."
Internsion_6.078363095514002e+18,F&B Eatery/Full-Service Restaurants,Walking,0.7294310288680524,14.0,The Brookline Spa Three Squares,"This person goes to The Brookline Spa Three Squares by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.7294310288680524 miles. It takes 14.0 minutes."
Internsion_1.0182451295387048e+19,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Public_transport,1.7300986003140646,17.0,The Berry Twist,"This person goes to The Berry Twist by Public_transport, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 1.7300986003140646 miles. It takes 17.0 minutes."
Internsion_4.109085477190028e+18,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Walking,0.1969731461503589,3.0,Capitol Coffee House,"This person goes to Capitol Coffee House by Walking, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 0.1969731461503589 miles. It takes 3.0 minutes."
Internsion_1.6662607797978829e+19,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Public_transport,2.015906447636465,20.0,Dunkin',"This person goes to Dunkin' by Public_transport, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 2.015906447636465 miles. It takes 20.0 minutes."
Internsion_6.791712505483483e+17,F&B Eatery/Full-Service Restaurants,Public_transport,5.8191461091261365,44.0,EVOO Restaurant,"This person goes to EVOO Restaurant by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 5.8191461091261365 miles. It takes 44.0 minutes."
Internsion_8.759314360968912e+18,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Public_transport,1.1383461453388368,9.0,Dudley Cafe,"This person goes to Dudley Cafe by Public_transport, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 1.1383461453388368 miles. It takes 9.0 minutes."
Internsion_1.0250701383307874e+19,F&B Eatery/Full-Service Restaurants,Car,1.692070900107141,5.0,Angela's Cafe Orient Heights,"This person goes to Angela's Cafe Orient Heights by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 1.692070900107141 miles. It takes 5.0 minutes."
Internsion_9.750871248856451e+18,F&B Eatery/Full-Service Restaurants,Car,5.643070296280011,21.0,Beantown Burrito,"This person goes to Beantown Burrito by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 5.643070296280011 miles. It takes 21.0 minutes."
Internsion_1.7349655084470684e+19,F&B Eatery/Full-Service Restaurants,Public_transport,1.666057343844816,21.0,Sammy Carlo's Delicatessen & Catering,"This person goes to Sammy Carlo's Delicatessen & Catering by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 1.666057343844816 miles. It takes 21.0 minutes."
Internsion_1.4419640854673697e+19,F&B Eatery/Limited-Service Restaurants,Car,4.946171932307166,15.0,Peregrine,"This person goes to Peregrine by Car, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 4.946171932307166 miles. It takes 15.0 minutes."
Internsion_1.0895714434638864e+19,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Car,1.0984474266228172,1.0,Jac's Cafe,"This person goes to Jac's Cafe by Car, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 1.0984474266228172 miles. It takes 1.0 minutes."
Internsion_1.3481398129545695e+19,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Walking,0.9449804317424412,18.0,Dunkin',"This person goes to Dunkin' by Walking, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 0.9449804317424412 miles. It takes 18.0 minutes."
Internsion_6.917998447992729e+18,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Public_transport,1.3855197821755647,13.0,Tatte Bakery & Cafe,"This person goes to Tatte Bakery & Cafe by Public_transport, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 1.3855197821755647 miles. It takes 13.0 minutes."
Internsion_2.7055640501319325e+17,F&B Eatery/Full-Service Restaurants,Walking,0.1514350254247503,2.0,Cinderella's Bar & Restaurant,"This person goes to Cinderella's Bar & Restaurant by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.1514350254247503 miles. It takes 2.0 minutes."
Internsion_1.225993751749678e+19,F&B Eatery/Full-Service Restaurants,Car,0.589988523609493,1.0,Silk Road Uyghur Cuisine,"This person goes to Silk Road Uyghur Cuisine by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.589988523609493 miles. It takes 1.0 minutes."
Internsion_2.835149578900658e+18,F&B Eatery/Limited-Service Restaurants,Walking,1.404087919418026,27.0,Maxine's On Saint James,"This person goes to Maxine's On Saint James by Walking, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 1.404087919418026 miles. It takes 27.0 minutes."
Internsion_8.975004275671526e+18,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Public_transport,1.6191287530132892,14.0,Dunkin',"This person goes to Dunkin' by Public_transport, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 1.6191287530132892 miles. It takes 14.0 minutes."
Internsion_4.041127370540759e+17,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Car,0.5970522473514119,1.0,Dunkin',"This person goes to Dunkin' by Car, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 0.5970522473514119 miles. It takes 1.0 minutes."
Internsion_1.0880300186679669e+19,F&B Eatery/Limited-Service Restaurants,Car,5.028317462511616,12.0,Ristorante Euno,"This person goes to Ristorante Euno by Car, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 5.028317462511616 miles. It takes 12.0 minutes."
Internsion_9.040698984372972e+18,F&B Eatery/Full-Service Restaurants,Car,3.3167461351887337,12.0,OggiGourmet,"This person goes to OggiGourmet by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 3.3167461351887337 miles. It takes 12.0 minutes."
Internsion_1.6873567958456644e+19,F&B Eatery/Full-Service Restaurants,Car,0.5892071376657926,2.0,Bon Me Harvard Truck,"This person goes to Bon Me Harvard Truck by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.5892071376657926 miles. It takes 2.0 minutes."
Internsion_8.423403750072413e+18,F&B Eatery/Limited-Service Restaurants,Car,25.19360030567177,58.0,Elements Cafe,"This person goes to Elements Cafe by Car, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 25.19360030567177 miles. It takes 58.0 minutes."
Internsion_1.4064023902421762e+19,F&B Eatery/Limited-Service Restaurants,Car,0.954614286722776,2.0,Cajun & Cajun,"This person goes to Cajun & Cajun by Car, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 0.954614286722776 miles. It takes 2.0 minutes."
Internsion_7.703873960551646e+18,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Walking,0.3155177623528351,6.0,Ben & Jerry's,"This person goes to Ben & Jerry's by Walking, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 0.3155177623528351 miles. It takes 6.0 minutes."
Internsion_1.8373371798829685e+19,F&B Eatery/Drinking Places,Car,1.875419154153974,5.0,Club Acela,"This person goes to Club Acela by Car, this place is in the amenity category of F&B Eatery/Drinking Places. The distance is 1.875419154153974 miles. It takes 5.0 minutes."
Internsion_1.023174768023633e+19,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Public_transport,2.308402334699962,22.0,Dudley Cafe,"This person goes to Dudley Cafe by Public_transport, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 2.308402334699962 miles. It takes 22.0 minutes."
Internsion_3.466990632943953e+18,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Car,0.6106210924767035,2.0,Starbucks,"This person goes to Starbucks by Car, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 0.6106210924767035 miles. It takes 2.0 minutes."
Internsion_1.6062792046490886e+19,F&B Eatery/Full-Service Restaurants,Car,2.101752293924001,7.0,Boston News Cafe,"This person goes to Boston News Cafe by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 2.101752293924001 miles. It takes 7.0 minutes."
Internsion_6.825568107809484e+18,F&B Eatery/Full-Service Restaurants,Public_transport,5.548232325735002,26.0,Good Bite,"This person goes to Good Bite by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 5.548232325735002 miles. It takes 26.0 minutes."
Internsion_1.4158176630690202e+19,F&B Eatery/Full-Service Restaurants,Public_transport,3.11668109958701,30.0,Tavern In The Square,"This person goes to Tavern In The Square by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 3.11668109958701 miles. It takes 30.0 minutes."
Internsion_1.1100630922985703e+19,F&B Eatery/Limited-Service Restaurants,Walking,0.4859857463354668,9.0,Black Seed Cafe & Grill,"This person goes to Black Seed Cafe & Grill by Walking, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 0.4859857463354668 miles. It takes 9.0 minutes."
Internsion_2.356142941901668e+18,F&B Eatery/Special Food Services,Car,0.7449391837829235,2.0,Spinelli's Ravioli & Pastry Shoppe,"This person goes to Spinelli's Ravioli & Pastry Shoppe by Car, this place is in the amenity category of F&B Eatery/Special Food Services. The distance is 0.7449391837829235 miles. It takes 2.0 minutes."
Internsion_3.1132543541515305e+18,F&B Eatery/Full-Service Restaurants,Public_transport,1.1795423313524735,14.0,Family Affair Restaurant & Catering,"This person goes to Family Affair Restaurant & Catering by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 1.1795423313524735 miles. It takes 14.0 minutes."
