id,target_amenity,mode,distance_miles,duration_minutes,location_name,description
Internsion_1.6079961699655608e+19,Leisure & Wellness/Gym,Car,4.848909989739542,18.0,Boston University Fitness & Recreation Center,"This person goes to Boston University Fitness & Recreation Center by Car, this place is in the amenity category of Leisure & Wellness/Gym. The distance is 4.848909989739542 miles. It takes 18.0 minutes."
Internsion_1.7262150824513182e+19,Healthcare/Offices of Physicians (not mental health),Walking,0.0313163809810389,0.0,CHA East Cambridge Health Center,"This person goes to CHA East Cambridge Health Center by Walking, this place is in the amenity category of Healthcare/Offices of Physicians (not mental health). The distance is 0.0313163809810389 miles. It takes 0.0 minutes."
Internsion_1.4188090216657009e+19,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Walking,0.4615735286262282,9.0,Dunkin',"This person goes to Dunkin' by Walking, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 0.4615735286262282 miles. It takes 9.0 minutes."
Internsion_9.228334612884508e+17,Education/Elementary School,Walking,0.960040189376978,18.0,Boston Day And Evening Academy Charter School,"This person goes to Boston Day And Evening Academy Charter School by Walking, this place is in the amenity category of Education/Elementary School. The distance is 0.960040189376978 miles. It takes 18.0 minutes."
Internsion_1.2208467762592692e+19,F&B Eatery/Full-Service Restaurants,Walking,0.0747046053637968,1.0,Mistral,"This person goes to Mistral by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.0747046053637968 miles. It takes 1.0 minutes."
Internsion_1.6964716697196993e+19,F&B Eatery/Limited-Service Restaurants,Walking,0.9592823332977348,18.0,Pavement Coffeehouse,"This person goes to Pavement Coffeehouse by Walking, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 0.9592823332977348 miles. It takes 18.0 minutes."
Internsion_4.876454006091585e+18,F&B Eatery/Drinking Places,Public_transport,3.194732554542938,28.0,McGann's Pub,"This person goes to McGann's Pub by Public_transport, this place is in the amenity category of F&B Eatery/Drinking Places. The distance is 3.194732554542938 miles. It takes 28.0 minutes."
Internsion_1.157695346480711e+19,Cultural/Museum,Public_transport,2.3140090201131005,32.0,Simmons Hall,"This person goes to Simmons Hall by Public_transport, this place is in the amenity category of Cultural/Museum. The distance is 2.3140090201131005 miles. It takes 32.0 minutes."
Internsion_1.6061399479557413e+19,Retail (Consumer Goods)/Jewelry Stores,Walking,0.0063353706152042,0.0,Gbc,"This person goes to Gbc by Walking, this place is in the amenity category of Retail (Consumer Goods)/Jewelry Stores. The distance is 0.0063353706152042 miles. It takes 0.0 minutes."
Internsion_1.007078531484504e+18,Leisure & Wellness/Gym,Car,4.301465544696518,18.0,Equinox Fitness Clubs,"This person goes to Equinox Fitness Clubs by Car, this place is in the amenity category of Leisure & Wellness/Gym. The distance is 4.301465544696518 miles. It takes 18.0 minutes."
Internsion_6.97932786148378e+18,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Car,2.6692847742105235,10.0,Caffè Nero,"This person goes to Caffè Nero by Car, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 2.6692847742105235 miles. It takes 10.0 minutes."
Internsion_1.7587642653767555e+19,F&B Eatery/Drinking Places,Car,3.544877752860024,7.0,Worden Hall,"This person goes to Worden Hall by Car, this place is in the amenity category of F&B Eatery/Drinking Places. The distance is 3.544877752860024 miles. It takes 7.0 minutes."
Internsion_7.175109849492067e+18,Service/Car Repair,Public_transport,1.1522250688868865,12.0,Ideal Collision Repair,"This person goes to Ideal Collision Repair by Public_transport, this place is in the amenity category of Service/Car Repair. The distance is 1.1522250688868865 miles. It takes 12.0 minutes."
Internsion_1.0977401008536412e+19,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Car,7.456899466302819,16.0,Starbucks,"This person goes to Starbucks by Car, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 7.456899466302819 miles. It takes 16.0 minutes."
Internsion_1.736116260511438e+19,Leisure & Wellness/Gym,Walking,0.0,0.0,Barry's Bootcamp,"This person goes to Barry's Bootcamp by Walking, this place is in the amenity category of Leisure & Wellness/Gym. The distance is 0.0 miles. It takes 0.0 minutes."
Internsion_1.0276332432418177e+19,F&B Eatery/Full-Service Restaurants,Car,2.892819711203809,16.0,Sumiao Hunan Kitchen,"This person goes to Sumiao Hunan Kitchen by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 2.892819711203809 miles. It takes 16.0 minutes."
Internsion_1.7622890927946338e+19,F&B Eatery/Full-Service Restaurants,Public_transport,1.5509799679063878,16.0,Blu Restaurant & Bar,"This person goes to Blu Restaurant & Bar by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 1.5509799679063878 miles. It takes 16.0 minutes."
Internsion_1.0202118168797967e+18,Hotel/Hotel and Lodging,Public_transport,2.391253128909696,19.0,Le Meridien,"This person goes to Le Meridien by Public_transport, this place is in the amenity category of Hotel/Hotel and Lodging. The distance is 2.391253128909696 miles. It takes 19.0 minutes."
Internsion_1.1936705994363144e+19,F&B Eatery/Full-Service Restaurants,Public_transport,3.096125815189564,17.0,Hei La Moon,"This person goes to Hei La Moon by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 3.096125815189564 miles. It takes 17.0 minutes."
Internsion_6.409966797246435e+18,F&B Eatery/Full-Service Restaurants,Walking,0.5074409015999646,9.0,Joe's American Bar & Grill,"This person goes to Joe's American Bar & Grill by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.5074409015999646 miles. It takes 9.0 minutes."
Internsion_1.800024447611602e+19,Hotel/Hotel and Lodging,Walking,0.0001786373688802,0.0,Le Meridien,"This person goes to Le Meridien by Walking, this place is in the amenity category of Hotel/Hotel and Lodging. The distance is 0.0001786373688802 miles. It takes 0.0 minutes."
Internsion_1.319713982994624e+18,Cultural/Art Gallery,Car,2.380270262910121,10.0,Copley Society of Boston,"This person goes to Copley Society of Boston by Car, this place is in the amenity category of Cultural/Art Gallery. The distance is 2.380270262910121 miles. It takes 10.0 minutes."
Internsion_4.939720540216618e+18,F&B Eatery/Full-Service Restaurants,Car,3.4170485194875795,7.0,Mastro's Restaurants,"This person goes to Mastro's Restaurants by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 3.4170485194875795 miles. It takes 7.0 minutes."
Internsion_1.433795013955297e+19,Retail (Durable Goods)/Home Goods Store,Car,1.0042397951707198,5.0,Pill Hardware,"This person goes to Pill Hardware by Car, this place is in the amenity category of Retail (Durable Goods)/Home Goods Store. The distance is 1.0042397951707198 miles. It takes 5.0 minutes."
Internsion_1.1385955244393845e+19,Entertainment/Spectator Sports,Walking,0.6896741704840135,13.0,Agganis Arena,"This person goes to Agganis Arena by Walking, this place is in the amenity category of Entertainment/Spectator Sports. The distance is 0.6896741704840135 miles. It takes 13.0 minutes."
Internsion_1.3507854458963087e+19,F&B Eatery/Full-Service Restaurants,Public_transport,1.2158930567734063,17.0,Legal Sea Foods,"This person goes to Legal Sea Foods by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 1.2158930567734063 miles. It takes 17.0 minutes."
Internsion_1.7070935730725106e+19,F&B Eatery/Limited-Service Restaurants,Car,0.2431774946422689,0.0,Bottega Fiorentina,"This person goes to Bottega Fiorentina by Car, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 0.2431774946422689 miles. It takes 0.0 minutes."
Internsion_1.2834217577502296e+19,Education/Elementary School,Walking,0.5382383611262562,10.0,Martin Luther King Jr,"This person goes to Martin Luther King Jr by Walking, this place is in the amenity category of Education/Elementary School. The distance is 0.5382383611262562 miles. It takes 10.0 minutes."
Internsion_2.0536776409705293e+18,F&B Eatery/Drinking Places,Car,1.3265995924340417,2.0,90 Restaurant,"This person goes to 90 Restaurant by Car, this place is in the amenity category of F&B Eatery/Drinking Places. The distance is 1.3265995924340417 miles. It takes 2.0 minutes."
Internsion_1.655460071627613e+19,Retail (Consumer Goods)/Gift and Souvenir Retailers,Walking,0.3182903358598833,6.0,Topdrawer,"This person goes to Topdrawer by Walking, this place is in the amenity category of Retail (Consumer Goods)/Gift and Souvenir Retailers. The distance is 0.3182903358598833 miles. It takes 6.0 minutes."
Internsion_5.949491319477948e+18,Retail (Consumer Goods)/Hobby retailers,Public_transport,1.094108291473418,11.0,Arc'teryx,"This person goes to Arc'teryx by Public_transport, this place is in the amenity category of Retail (Consumer Goods)/Hobby retailers. The distance is 1.094108291473418 miles. It takes 11.0 minutes."
Internsion_7.828811921889318e+18,Leisure & Wellness/Personal Grooming,Public_transport,4.458264050599895,42.0,Top Notch Barber Shop,"This person goes to Top Notch Barber Shop by Public_transport, this place is in the amenity category of Leisure & Wellness/Personal Grooming. The distance is 4.458264050599895 miles. It takes 42.0 minutes."
Internsion_2.649374353439584e+18,Retail (Consumer Goods)/Book Store,Walking,0.1505553255752796,2.0,Northeastern University Bookstore,"This person goes to Northeastern University Bookstore by Walking, this place is in the amenity category of Retail (Consumer Goods)/Book Store. The distance is 0.1505553255752796 miles. It takes 2.0 minutes."
Internsion_1.396952371390833e+18,Retail (Consumer Goods)/Shoe Store,Walking,0.3004047454780376,5.0,Trend Boston,"This person goes to Trend Boston by Walking, this place is in the amenity category of Retail (Consumer Goods)/Shoe Store. The distance is 0.3004047454780376 miles. It takes 5.0 minutes."
Internsion_1.0488624795298275e+19,Leisure & Wellness/Gym,Car,2.284777186811004,8.0,Gracie Barra,"This person goes to Gracie Barra by Car, this place is in the amenity category of Leisure & Wellness/Gym. The distance is 2.284777186811004 miles. It takes 8.0 minutes."
Internsion_1.0543732024708452e+19,Entertainment/Zoos and Nature Parks,Walking,0.6378708197940506,12.0,Carson Beach,"This person goes to Carson Beach by Walking, this place is in the amenity category of Entertainment/Zoos and Nature Parks. The distance is 0.6378708197940506 miles. It takes 12.0 minutes."
Internsion_9.172295962529406e+18,Professional Services/Real Estate,Walking,0.6174106232459511,11.0,Liberty Plaza,"This person goes to Liberty Plaza by Walking, this place is in the amenity category of Professional Services/Real Estate. The distance is 0.6174106232459511 miles. It takes 11.0 minutes."
Internsion_1.2388158070307406e+19,Entertainment/Zoos and Nature Parks,Public_transport,5.982070407036419,51.0,Lechmere Canal Park,"This person goes to Lechmere Canal Park by Public_transport, this place is in the amenity category of Entertainment/Zoos and Nature Parks. The distance is 5.982070407036419 miles. It takes 51.0 minutes."
Internsion_3.756937088976449e+18,F&B Eatery/Drinking Places,Car,0.3578468473670765,1.0,Bar 'Cino,"This person goes to Bar 'Cino by Car, this place is in the amenity category of F&B Eatery/Drinking Places. The distance is 0.3578468473670765 miles. It takes 1.0 minutes."
Internsion_3.19327256492106e+18,F&B Eatery/Full-Service Restaurants,Walking,0.0013896021042457,0.0,Champions,"This person goes to Champions by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.0013896021042457 miles. It takes 0.0 minutes."
Internsion_5.945811114911377e+18,Retail (Consumer Goods)/Book Store,Walking,0.1067632287767543,2.0,Brattle Book Shop,"This person goes to Brattle Book Shop by Walking, this place is in the amenity category of Retail (Consumer Goods)/Book Store. The distance is 0.1067632287767543 miles. It takes 2.0 minutes."
Internsion_6.599182702298807e+18,Retail (Consumer Goods)/Jewelry Stores,Walking,0.5378110176080219,10.0,DeScenza Diamonds Boston,"This person goes to DeScenza Diamonds Boston by Walking, this place is in the amenity category of Retail (Consumer Goods)/Jewelry Stores. The distance is 0.5378110176080219 miles. It takes 10.0 minutes."
Internsion_6.086079016089954e+18,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Car,1.6734405304165096,4.0,Dunkin',"This person goes to Dunkin' by Car, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 1.6734405304165096 miles. It takes 4.0 minutes."
Internsion_1.4304766768389198e+19,Retail (Consumer Goods)/Book Store,Car,1.087431342527681,3.0,Spare Change,"This person goes to Spare Change by Car, this place is in the amenity category of Retail (Consumer Goods)/Book Store. The distance is 1.087431342527681 miles. It takes 3.0 minutes."
Internsion_9.299290183314973e+18,F&B Eatery/Limited-Service Restaurants,Car,4.550920979346159,18.0,Deja Brew,"This person goes to Deja Brew by Car, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 4.550920979346159 miles. It takes 18.0 minutes."
Internsion_1.295204997646687e+19,F&B Eatery/Full-Service Restaurants,Walking,0.5345050794918763,10.0,El Oriental De Cuba,"This person goes to El Oriental De Cuba by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.5345050794918763 miles. It takes 10.0 minutes."
Internsion_1.4870273125323106e+19,F&B Eatery/Limited-Service Restaurants,Car,2.7807212433128754,10.0,Subway,"This person goes to Subway by Car, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 2.7807212433128754 miles. It takes 10.0 minutes."
Internsion_1.4263759397546174e+19,Healthcare/Nursing and Residential Care,Car,0.5176465293389785,1.0,East Boston Head Start St Johns,"This person goes to East Boston Head Start St Johns by Car, this place is in the amenity category of Healthcare/Nursing and Residential Care. The distance is 0.5176465293389785 miles. It takes 1.0 minutes."
Internsion_1.6031107941606212e+19,F&B Eatery/Limited-Service Restaurants,Public_transport,2.1341556177575267,20.0,Black Seed Cafe & Grill,"This person goes to Black Seed Cafe & Grill by Public_transport, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 2.1341556177575267 miles. It takes 20.0 minutes."
Internsion_2.8998586723007974e+18,Service/Fuel Station,Car,0.5137537702428231,2.0,Schneider Electric,"This person goes to Schneider Electric by Car, this place is in the amenity category of Service/Fuel Station. The distance is 0.5137537702428231 miles. It takes 2.0 minutes."
Internsion_7.415314990878567e+18,F&B Eatery/Full-Service Restaurants,Car,0.2346951525337145,1.0,Rhett's,"This person goes to Rhett's by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.2346951525337145 miles. It takes 1.0 minutes."
Internsion_1.384497899669031e+18,F&B Eatery/Drinking Places,Public_transport,2.3185047758511708,21.0,Dovetail Restaurant & Shop,"This person goes to Dovetail Restaurant & Shop by Public_transport, this place is in the amenity category of F&B Eatery/Drinking Places. The distance is 2.3185047758511708 miles. It takes 21.0 minutes."
Internsion_1.3171822702773289e+19,F&B Eatery/Full-Service Restaurants,Car,1.274535644263621,4.0,Rei da Picanha,"This person goes to Rei da Picanha by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 1.274535644263621 miles. It takes 4.0 minutes."
Internsion_1.1319185518356795e+19,Leisure & Wellness/Gym,Walking,0.1727055755858579,3.0,Transcendmax,"This person goes to Transcendmax by Walking, this place is in the amenity category of Leisure & Wellness/Gym. The distance is 0.1727055755858579 miles. It takes 3.0 minutes."
Internsion_3.386250224538791e+18,Hotel/Hotel and Lodging,Walking,1.931212969648355,37.0,Aloft Boston Seaport District,"This person goes to Aloft Boston Seaport District by Walking, this place is in the amenity category of Hotel/Hotel and Lodging. The distance is 1.931212969648355 miles. It takes 37.0 minutes."
Internsion_1.6311468404712071e+19,Leisure & Wellness/Gym,Walking,1.1653442441027249,22.0,Canadian Park Training,"This person goes to Canadian Park Training by Walking, this place is in the amenity category of Leisure & Wellness/Gym. The distance is 1.1653442441027249 miles. It takes 22.0 minutes."
Internsion_1.6096466772059294e+19,F&B Eatery/Limited-Service Restaurants,Public_transport,4.433523260493499,31.0,Black Seed Cafe & Grill,"This person goes to Black Seed Cafe & Grill by Public_transport, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 4.433523260493499 miles. It takes 31.0 minutes."
Internsion_1.491892870707782e+19,Healthcare/Hospitals,Walking,0.0907374300385595,1.0,Brookline Therapy,"This person goes to Brookline Therapy by Walking, this place is in the amenity category of Healthcare/Hospitals. The distance is 0.0907374300385595 miles. It takes 1.0 minutes."
Internsion_1.6188327787924216e+19,Leisure & Wellness/Personal Grooming,Walking,0.5174528618093254,9.0,Los Menores Barber Shop,"This person goes to Los Menores Barber Shop by Walking, this place is in the amenity category of Leisure & Wellness/Personal Grooming. The distance is 0.5174528618093254 miles. It takes 9.0 minutes."
Internsion_8.297529573321615e+18,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Walking,0.4905998046454972,9.0,Cafe Pulse,"This person goes to Cafe Pulse by Walking, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 0.4905998046454972 miles. It takes 9.0 minutes."
Internsion_1.2498669618773432e+19,F&B Eatery/Full-Service Restaurants,Public_transport,2.412524422315451,34.0,Supreme Sea Products,"This person goes to Supreme Sea Products by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 2.412524422315451 miles. It takes 34.0 minutes."
Internsion_9.31237839812792e+18,F&B Eatery/Drinking Places,Walking,0.3833912528135987,7.0,Stephanie's On Newbury,"This person goes to Stephanie's On Newbury by Walking, this place is in the amenity category of F&B Eatery/Drinking Places. The distance is 0.3833912528135987 miles. It takes 7.0 minutes."
Internsion_1.4155714516540551e+19,Hotel/Hotel and Lodging,Public_transport,2.1775894897545767,18.0,Homewood Suites by Hilton,"This person goes to Homewood Suites by Hilton by Public_transport, this place is in the amenity category of Hotel/Hotel and Lodging. The distance is 2.1775894897545767 miles. It takes 18.0 minutes."
Internsion_1.44283263619221e+19,F&B Eatery/Limited-Service Restaurants,Walking,0.0543275239319589,1.0,Wingstop,"This person goes to Wingstop by Walking, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 0.0543275239319589 miles. It takes 1.0 minutes."
Internsion_1.0891887709858447e+19,F&B Eatery/Full-Service Restaurants,Public_transport,1.8022779385253176,15.0,Angela's Cafe Orient Heights,"This person goes to Angela's Cafe Orient Heights by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 1.8022779385253176 miles. It takes 15.0 minutes."
Internsion_1.68953646854248e+18,Education/Elementary School,Public_transport,1.678100641073475,22.0,Madison Park High,"This person goes to Madison Park High by Public_transport, this place is in the amenity category of Education/Elementary School. The distance is 1.678100641073475 miles. It takes 22.0 minutes."
Internsion_1.3166765482427822e+18,F&B Eatery/Full-Service Restaurants,Public_transport,0.7189932061558284,10.0,Cafe Porto Bello,"This person goes to Cafe Porto Bello by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.7189932061558284 miles. It takes 10.0 minutes."
Internsion_1.287063727938171e+19,Entertainment/Zoos and Nature Parks,Car,8.542364637018572,21.0,Hastings Square,"This person goes to Hastings Square by Car, this place is in the amenity category of Entertainment/Zoos and Nature Parks. The distance is 8.542364637018572 miles. It takes 21.0 minutes."
Internsion_7.07701995043995e+18,Hotel/Hotel and Lodging,Car,32.327040823035205,48.0,Hilton International,"This person goes to Hilton International by Car, this place is in the amenity category of Hotel/Hotel and Lodging. The distance is 32.327040823035205 miles. It takes 48.0 minutes."
Internsion_1.2523469599142646e+19,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Public_transport,2.2690588051533,19.0,Dudley Cafe,"This person goes to Dudley Cafe by Public_transport, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 2.2690588051533 miles. It takes 19.0 minutes."
Internsion_3.334981526340238e+17,Retail (Consumer Goods)/Hobby retailers,Car,3.120945773597006,9.0,Somerville Sports Club,"This person goes to Somerville Sports Club by Car, this place is in the amenity category of Retail (Consumer Goods)/Hobby retailers. The distance is 3.120945773597006 miles. It takes 9.0 minutes."
Internsion_1.2653247331086215e+19,F&B Eatery/Full-Service Restaurants,Car,2.4363971318535924,8.0,Dumpling Kitchen,"This person goes to Dumpling Kitchen by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 2.4363971318535924 miles. It takes 8.0 minutes."
Internsion_1.7232980607412136e+19,Retail (Grocery)/Liquor Store,Walking,0.1068514610124883,2.0,Bairos Alexander Liquors,"This person goes to Bairos Alexander Liquors by Walking, this place is in the amenity category of Retail (Grocery)/Liquor Store. The distance is 0.1068514610124883 miles. It takes 2.0 minutes."
Internsion_1.500138619269656e+19,Retail (Grocery)/Grocery or Supermarket,Walking,1.0796769776087172,20.0,Winthrop Marketplace,"This person goes to Winthrop Marketplace by Walking, this place is in the amenity category of Retail (Grocery)/Grocery or Supermarket. The distance is 1.0796769776087172 miles. It takes 20.0 minutes."
Internsion_9.828131189467218e+18,Retail (Grocery)/Grocery or Supermarket,Walking,0.3148796387037262,6.0,Star Market,"This person goes to Star Market by Walking, this place is in the amenity category of Retail (Grocery)/Grocery or Supermarket. The distance is 0.3148796387037262 miles. It takes 6.0 minutes."
Internsion_4.3133465384060224e+17,F&B Eatery/Full-Service Restaurants,Public_transport,0.9518586669021524,13.0,Wow Bao,"This person goes to Wow Bao by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.9518586669021524 miles. It takes 13.0 minutes."
Internsion_6.507213795981822e+18,F&B Eatery/Drinking Places,Walking,1.5049100689669437,29.0,Connexion Lounge,"This person goes to Connexion Lounge by Walking, this place is in the amenity category of F&B Eatery/Drinking Places. The distance is 1.5049100689669437 miles. It takes 29.0 minutes."
Internsion_6.004519976004468e+18,Retail (Consumer Goods)/Department Store,Car,2.577848917672648,11.0,Target,"This person goes to Target by Car, this place is in the amenity category of Retail (Consumer Goods)/Department Store. The distance is 2.577848917672648 miles. It takes 11.0 minutes."
Internsion_1.2684890146123049e+19,Retail (Durable Goods)/Home Goods Store,Walking,0.0767384313693045,1.0,9 Arlington Street At the Public Garden,"This person goes to 9 Arlington Street At the Public Garden by Walking, this place is in the amenity category of Retail (Durable Goods)/Home Goods Store. The distance is 0.0767384313693045 miles. It takes 1.0 minutes."
Internsion_7.368514798767085e+18,Public Admin/Fire Station,Walking,0.2187098399334106,4.0,Boston Fire Department Division 2 District 7 Engine 21,"This person goes to Boston Fire Department Division 2 District 7 Engine 21 by Walking, this place is in the amenity category of Public Admin/Fire Station. The distance is 0.2187098399334106 miles. It takes 4.0 minutes."
Internsion_1.6735027399240532e+19,Leisure & Wellness/Recreation Industries,Walking,0.1120973916403508,2.0,Harry Downes Field,"This person goes to Harry Downes Field by Walking, this place is in the amenity category of Leisure & Wellness/Recreation Industries. The distance is 0.1120973916403508 miles. It takes 2.0 minutes."
Internsion_7.588473305668392e+18,Hotel/Hotel and Lodging,Public_transport,1.148681760183439,17.0,Kimpton Marlowe Hotel,"This person goes to Kimpton Marlowe Hotel by Public_transport, this place is in the amenity category of Hotel/Hotel and Lodging. The distance is 1.148681760183439 miles. It takes 17.0 minutes."
Internsion_1.7429644356919368e+18,Cultural/Art Gallery,Walking,0.8162315559003677,15.0,The Space Studio,"This person goes to The Space Studio by Walking, this place is in the amenity category of Cultural/Art Gallery. The distance is 0.8162315559003677 miles. It takes 15.0 minutes."
Internsion_2.553073529416909e+18,Retail (Grocery)/Grocery or Supermarket,Car,10.330574619901826,23.0,Winthrop Marketplace,"This person goes to Winthrop Marketplace by Car, this place is in the amenity category of Retail (Grocery)/Grocery or Supermarket. The distance is 10.330574619901826 miles. It takes 23.0 minutes."
Internsion_1.7394309655020493e+19,Retail (Grocery)/Specialty Food Retailers,Car,0.4784616963929514,1.0,Taza Chocolate,"This person goes to Taza Chocolate by Car, this place is in the amenity category of Retail (Grocery)/Specialty Food Retailers. The distance is 0.4784616963929514 miles. It takes 1.0 minutes."
Internsion_1.0176138675245312e+19,Retail (Grocery)/Grocery or Supermarket,Walking,0.0068114724969102,0.0,Diana's Market,"This person goes to Diana's Market by Walking, this place is in the amenity category of Retail (Grocery)/Grocery or Supermarket. The distance is 0.0068114724969102 miles. It takes 0.0 minutes."
Internsion_7.835165625932882e+18,Service/Other Repair and Maintenance,Car,1.2390534502206143,5.0,Ali Tailoring & Cleaning,"This person goes to Ali Tailoring & Cleaning by Car, this place is in the amenity category of Service/Other Repair and Maintenance. The distance is 1.2390534502206143 miles. It takes 5.0 minutes."
Internsion_1.530846327656514e+19,Public Admin/Fire Station,Car,0.2276306565017135,0.0,Boston Fire Department Division 1 District 1 Engine 9 Ladder 2,"This person goes to Boston Fire Department Division 1 District 1 Engine 9 Ladder 2 by Car, this place is in the amenity category of Public Admin/Fire Station. The distance is 0.2276306565017135 miles. It takes 0.0 minutes."
Internsion_1.625830904737546e+19,Service/Car Repair,Walking,1.3610891088467902,26.0,Hawkins St Automotive Service,"This person goes to Hawkins St Automotive Service by Walking, this place is in the amenity category of Service/Car Repair. The distance is 1.3610891088467902 miles. It takes 26.0 minutes."
Internsion_4.963077504900486e+18,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Walking,0.0617861595129378,1.0,Dunkin',"This person goes to Dunkin' by Walking, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 0.0617861595129378 miles. It takes 1.0 minutes."
Internsion_1.4733468589434335e+19,Healthcare/Hospitals,Public_transport,2.620484588225548,21.0,Beth Israel Deaconess Medical Center,"This person goes to Beth Israel Deaconess Medical Center by Public_transport, this place is in the amenity category of Healthcare/Hospitals. The distance is 2.620484588225548 miles. It takes 21.0 minutes."
Internsion_1.158503030721168e+19,Retail (Grocery)/Grocery or Supermarket,Public_transport,1.7739541132881211,22.0,Market Basket,"This person goes to Market Basket by Public_transport, this place is in the amenity category of Retail (Grocery)/Grocery or Supermarket. The distance is 1.7739541132881211 miles. It takes 22.0 minutes."
Internsion_1.0980483015218534e+18,Retail (Pharmacy)/Pharmacy,Walking,0.0345044857384472,0.0,Beacon Press,"This person goes to Beacon Press by Walking, this place is in the amenity category of Retail (Pharmacy)/Pharmacy. The distance is 0.0345044857384472 miles. It takes 0.0 minutes."
Internsion_1.5267742060556704e+19,Religious/Religious Centers,Car,2.2450736758024497,4.0,Madonna Queen National Shrine,"This person goes to Madonna Queen National Shrine by Car, this place is in the amenity category of Religious/Religious Centers. The distance is 2.2450736758024497 miles. It takes 4.0 minutes."
Internsion_2.9110385603112294e+18,Leisure & Wellness/Gym,Car,0.520819003295338,1.0,Titanium Health & Fitness,"This person goes to Titanium Health & Fitness by Car, this place is in the amenity category of Leisure & Wellness/Gym. The distance is 0.520819003295338 miles. It takes 1.0 minutes."
Internsion_1.568404686334619e+18,Retail (Consumer Goods)/Clothing Store,Car,0.8364189723423441,4.0,Brandy Melville,"This person goes to Brandy Melville by Car, this place is in the amenity category of Retail (Consumer Goods)/Clothing Store. The distance is 0.8364189723423441 miles. It takes 4.0 minutes."
Internsion_5.463253698908489e+18,Hotel/Hotel and Lodging,Car,2.812935122164781,10.0,Residence Inn by Marriott,"This person goes to Residence Inn by Marriott by Car, this place is in the amenity category of Hotel/Hotel and Lodging. The distance is 2.812935122164781 miles. It takes 10.0 minutes."
Internsion_7.161608461310216e+18,F&B Eatery/Full-Service Restaurants,Walking,0.1135738590060894,2.0,Dillon's,"This person goes to Dillon's by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.1135738590060894 miles. It takes 2.0 minutes."
Internsion_1.3982482258600718e+19,F&B Eatery/Full-Service Restaurants,Walking,0.0420619255008261,0.0,Villa Sombrero Cafe,"This person goes to Villa Sombrero Cafe by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.0420619255008261 miles. It takes 0.0 minutes."
Internsion_5.532765954820609e+17,Entertainment/Zoos and Nature Parks,Car,11.308650942623371,26.0,Strandway Castle Island,"This person goes to Strandway Castle Island by Car, this place is in the amenity category of Entertainment/Zoos and Nature Parks. The distance is 11.308650942623371 miles. It takes 26.0 minutes."
